,Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
1041,16:00 - 17:00,97.57,-0.02,97.59,97.78,97.5,7010.0,N.A.
1043,13:00 - 14:00,97.53,-0.04,97.5,97.57,97.5,73.0,N.A.
1044,14:00 - 15:00,97.54,0.01,97.53,97.65,97.47,441.0,N.A.
1045,15:00 - 16:00,97.58,0.04,97.54,97.6,97.52,582.0,N.A.
1046,16:00 - 17:00,97.75,0.17,97.58,97.86,97.57,1173.0,N.A.
1047,17:00 - 18:00,97.67,-0.08,97.74,97.79,97.62,4886.0,N.A.
1048,18:00 - 19:00,97.21,-0.46,97.67,97.68,97.17,11612.0,N.A.
1049,19:00 - 20:00,97.1,-0.11,97.21,97.29,96.93,13888.0,N.A.
1050,20:00 - 21:00,97.61,0.51,97.1,97.61,97.08,13709.0,N.A.
1051,21:00 - 22:00,97.58,-0.03,97.61,97.9,97.57,13791.0,N.A.
1052,22:00 - 23:00,97.54,-0.04,97.58,97.63,97.43,11225.0,N.A.
1053,23:00 - 00:00,97.54,0.0,97.54,97.66,97.49,9580.0,N.A.
1055,00:00 - 01:00,97.49,-0.05,97.54,97.54,97.33,11618.0,N.A.
1056,01:00 - 02:00,97.51,0.02,97.49,97.61,97.39,13744.0,N.A.
1057,02:00 - 03:00,97.26,-0.25,97.51,97.67,97.21,18200.0,N.A.
1058,03:00 - 04:00,97.47,0.21,97.26,97.55,97.26,17457.0,N.A.
1059,04:00 - 05:00,97.31,-0.16,97.47,97.49,97.02,18476.0,N.A.
1060,05:00 - 06:00,97.1,-0.21,97.31,97.31,97.04,15861.0,N.A.
1061,06:00 - 07:00,97.08,-0.02,97.1,97.24,97.03,14705.0,N.A.
1062,07:00 - 08:00,97.34,0.26,97.08,97.36,97.06,16432.0,N.A.
1063,08:00 - 09:00,97.38,0.04,97.34,97.43,97.24,17404.0,N.A.
1064,09:00 - 10:00,97.64,0.26,97.38,97.67,97.28,20300.0,N.A.
1065,10:00 - 11:00,97.57,-0.07,97.64,97.77,97.49,21496.0,N.A.
1066,11:00 - 12:00,97.18,-0.39,97.57,97.6,97.1,19084.0,N.A.
1067,12:00 - 13:00,97.37,0.19,97.18,97.43,97.18,13068.0,N.A.
1068,13:00 - 14:00,97.43,0.06,97.37,97.43,97.24,11556.0,N.A.
1069,14:00 - 15:00,97.72,0.29,97.43,97.74,97.37,15374.0,N.A.
1070,15:00 - 16:00,97.43,-0.29,97.72,97.72,97.36,12678.0,N.A.
1071,16:00 - 17:00,97.45,0.02,97.43,97.53,97.21,8908.0,N.A.
1072,17:00 - 18:00,97.08,-0.37,97.45,97.57,97.07,7035.0,N.A.
1073,18:00 - 19:00,97.09,0.01,97.08,97.21,96.99,13222.0,N.A.
1074,19:00 - 20:00,97.27,0.18,97.09,97.28,97.02,12334.0,N.A.
1075,20:00 - 21:00,97.47,0.2,97.27,97.49,97.26,11869.0,N.A.
1076,21:00 - 22:00,97.34,-0.13,97.47,97.6,97.29,13256.0,N.A.
1077,22:00 - 23:00,97.5,0.16,97.34,97.52,97.28,11542.0,N.A.
1078,23:00 - 00:00,97.54,0.04,97.5,97.61,97.43,12095.0,N.A.
1080,00:00 - 01:00,97.54,0.0,97.54,97.56,97.41,7878.0,N.A.
1081,01:00 - 02:00,97.58,0.04,97.54,97.6,97.45,11389.0,N.A.
1082,02:00 - 03:00,97.77,0.19,97.58,97.78,97.52,16153.0,N.A.
1083,03:00 - 04:00,97.82,0.05,97.77,97.98,97.74,20048.0,N.A.
1084,04:00 - 05:00,97.6,-0.22,97.82,97.88,97.56,17816.0,N.A.
1085,05:00 - 06:00,97.68,0.08,97.6,97.77,97.55,15209.0,N.A.
1086,06:00 - 07:00,97.74,0.06,97.68,97.76,97.61,12293.0,N.A.
1087,07:00 - 08:00,97.89,0.15,97.74,97.94,97.72,14065.0,N.A.
1088,08:00 - 09:00,98.12,0.23,97.89,98.19,97.89,20352.0,N.A.
1089,09:00 - 10:00,98.37,0.25,98.12,98.43,98.07,19155.0,N.A.
1090,10:00 - 11:00,98.48,0.11,98.37,98.59,98.32,20290.0,N.A.
1091,11:00 - 12:00,98.17,-0.31,98.48,98.52,98.13,18946.0,N.A.
1092,12:00 - 13:00,98.35,0.18,98.17,98.49,98.16,14292.0,N.A.
1093,13:00 - 14:00,98.32,-0.03,98.35,98.43,98.24,12634.0,N.A.
1094,14:00 - 15:00,98.34,0.02,98.32,98.37,98.21,13974.0,N.A.
1095,15:00 - 16:00,98.3,-0.04,98.34,98.36,98.17,11475.0,N.A.
1096,16:00 - 17:00,98.16,-0.14,98.3,98.35,98.02,10246.0,N.A.
1097,17:00 - 18:00,98.21,0.05,98.16,98.32,98.13,5048.0,N.A.
1098,18:00 - 19:00,98.52,0.31,98.21,98.53,98.21,9891.0,N.A.
1099,19:00 - 20:00,98.46,-0.06,98.52,98.54,98.19,16034.0,N.A.
1100,20:00 - 21:00,98.36,-0.1,98.46,98.46,98.23,13781.0,N.A.
1101,21:00 - 22:00,98.47,0.11,98.36,98.58,98.35,13319.0,N.A.
1102,22:00 - 23:00,98.4,-0.07,98.46,98.5,98.38,9831.0,N.A.
1103,23:00 - 00:00,98.47,0.07,98.4,98.5,98.35,8214.0,N.A.
1105,00:00 - 01:00,98.44,-0.03,98.47,98.54,98.35,9972.0,N.A.
1106,01:00 - 02:00,98.5,0.06,98.44,98.6,98.41,11512.0,N.A.
1107,02:00 - 03:00,98.83,0.33,98.5,98.84,98.46,19326.0,N.A.
1108,03:00 - 04:00,99.23,0.4,98.83,99.36,98.82,26443.0,N.A.
1109,04:00 - 05:00,99.36,0.13,99.23,99.38,99.14,16800.0,N.A.
1110,05:00 - 06:00,99.37,0.01,99.36,99.49,99.28,14644.0,N.A.
1111,06:00 - 07:00,99.3,-0.07,99.37,99.39,99.23,13946.0,N.A.
1112,07:00 - 08:00,99.37,0.07,99.3,99.38,99.24,12916.0,N.A.
1113,08:00 - 09:00,99.37,0.0,99.37,99.47,99.26,21844.0,N.A.
1114,09:00 - 10:00,99.28,-0.09,99.37,99.48,99.26,17780.0,N.A.
1115,10:00 - 11:00,99.39,0.11,99.28,99.4,98.99,21086.0,N.A.
1116,11:00 - 12:00,99.35,-0.04,99.39,99.41,99.11,19239.0,N.A.
1117,12:00 - 13:00,99.24,-0.11,99.35,99.39,99.16,13136.0,N.A.
1118,13:00 - 14:00,99.33,0.09,99.24,99.36,99.21,10644.0,N.A.
1119,14:00 - 15:00,99.23,-0.1,99.33,99.41,99.18,13071.0,N.A.
1120,15:00 - 16:00,99.06,-0.17,99.23,99.3,99.05,11320.0,N.A.
1121,16:00 - 17:00,99.15,0.09,99.06,99.18,98.94,10224.0,N.A.
1122,17:00 - 18:00,99.15,0.0,99.15,99.21,99.04,4791.0,N.A.
1123,18:00 - 19:00,99.03,-0.12,99.15,99.18,98.94,9707.0,N.A.
1124,19:00 - 20:00,99.29,0.26,99.03,99.31,98.9,14546.0,N.A.
1125,20:00 - 21:00,99.38,0.09,99.29,99.38,99.22,11893.0,N.A.
1126,21:00 - 22:00,99.24,-0.14,99.38,99.43,99.16,12870.0,N.A.
1127,22:00 - 23:00,99.23,-0.01,99.24,99.29,99.18,9054.0,N.A.
1128,23:00 - 00:00,99.18,-0.05,99.23,99.32,99.17,9539.0,N.A.
1130,00:00 - 01:00,99.28,0.1,99.18,99.31,99.17,9714.0,N.A.
1131,01:00 - 02:00,99.39,0.11,99.28,99.53,99.28,14664.0,N.A.
1132,02:00 - 03:00,99.63,0.24,99.39,99.68,99.38,17679.0,N.A.
1133,03:00 - 04:00,99.38,-0.25,99.63,99.63,99.34,16715.0,N.A.
1134,04:00 - 05:00,99.46,0.08,99.38,99.57,99.33,15561.0,N.A.
1135,05:00 - 06:00,99.44,-0.02,99.46,99.49,99.33,12976.0,N.A.
1136,06:00 - 07:00,99.14,-0.3,99.44,99.54,98.97,20760.0,N.A.
1137,07:00 - 08:00,99.28,0.14,99.14,99.36,99.05,21999.0,N.A.
1138,08:00 - 09:00,99.25,-0.03,99.28,99.36,99.14,20251.0,N.A.
1139,09:00 - 10:00,98.86,-0.39,99.25,99.27,98.42,19177.0,N.A.
1140,10:00 - 11:00,98.21,-0.65,98.86,98.94,98.03,19337.0,N.A.
1141,11:00 - 12:00,98.34,0.13,98.21,98.59,98.21,16525.0,N.A.
1142,12:00 - 13:00,98.4,0.06,98.35,98.57,98.29,12713.0,N.A.
1143,13:00 - 14:00,98.46,0.06,98.4,98.47,98.24,11443.0,N.A.
1144,14:00 - 15:00,98.26,-0.2,98.46,98.47,98.26,10820.0,N.A.
1145,15:00 - 16:00,97.87,-0.39,98.26,98.33,97.72,15714.0,N.A.
1146,16:00 - 17:00,98.07,0.2,97.87,98.12,97.84,8881.0,N.A.
1147,17:00 - 18:00,98.05,-0.02,98.07,98.09,97.92,5077.0,N.A.
1148,18:00 - 19:00,98.14,0.09,98.05,98.22,98.04,8825.0,N.A.
1149,19:00 - 20:00,98.46,0.32,98.14,98.5,98.13,12155.0,N.A.
1150,20:00 - 21:00,98.21,-0.25,98.46,98.46,98.18,12479.0,N.A.
1151,21:00 - 22:00,98.14,-0.07,98.21,98.24,98.03,10615.0,N.A.
1152,22:00 - 23:00,98.19,0.05,98.14,98.21,98.04,8673.0,N.A.
1153,23:00 - 00:00,98.26,0.07,98.19,98.33,98.15,10759.0,N.A.
1155,00:00 - 01:00,98.24,-0.02,98.26,98.27,98.15,7500.0,N.A.
1156,01:00 - 02:00,97.66,-0.58,98.24,98.27,97.52,17889.0,N.A.
1157,02:00 - 03:00,97.36,-0.3,97.66,97.66,97.21,22379.0,N.A.
1158,03:00 - 04:00,97.28,-0.08,97.36,97.51,97.11,19977.0,N.A.
1159,04:00 - 05:00,96.93,-0.35,97.28,97.43,96.93,16251.0,N.A.
1160,05:00 - 06:00,96.79,-0.14,96.93,97.11,96.58,22606.0,N.A.
1161,06:00 - 07:00,97.14,0.35,96.79,97.2,96.73,16561.0,N.A.
1162,07:00 - 08:00,97.04,-0.1,97.14,97.23,96.99,16392.0,N.A.
1163,08:00 - 09:00,97.58,0.54,97.04,97.67,96.73,32710.0,N.A.
1164,09:00 - 10:00,98.0,0.42,97.58,98.07,97.5,29659.0,N.A.
1165,10:00 - 11:00,97.79,-0.21,98.0,98.24,97.59,22790.0,N.A.
1166,11:00 - 12:00,97.88,0.09,97.79,98.02,97.76,18271.0,N.A.
1167,12:00 - 13:00,97.8,-0.08,97.88,97.92,97.69,10746.0,N.A.
1168,13:00 - 14:00,97.96,0.16,97.8,98.02,97.63,11336.0,N.A.
1169,14:00 - 15:00,97.97,0.01,97.96,98.11,97.85,11672.0,N.A.
1170,15:00 - 16:00,98.28,0.31,97.97,98.38,97.88,10529.0,N.A.
1171,16:00 - 17:00,98.25,-0.03,98.28,98.44,98.25,4763.0,N.A.
1173,14:00 - 15:00,98.3,0.05,98.31,98.31,98.26,152.0,N.A.
1174,15:00 - 16:00,98.3,0.0,98.3,98.3,98.29,248.0,N.A.
1175,16:00 - 17:00,98.3,0.0,98.3,98.35,98.26,336.0,N.A.
1176,17:00 - 18:00,98.38,0.08,98.32,98.42,98.29,1179.0,N.A.
1177,18:00 - 19:00,98.27,-0.11,98.38,98.4,98.12,6484.0,N.A.
1178,19:00 - 20:00,97.96,-0.31,98.27,98.29,97.9,9574.0,N.A.
1179,20:00 - 21:00,98.23,0.27,97.96,98.3,97.94,11463.0,N.A.
1180,21:00 - 22:00,98.29,0.06,98.23,98.32,98.19,8065.0,N.A.
1181,22:00 - 23:00,98.33,0.04,98.29,98.52,98.27,9600.0,N.A.
1182,23:00 - 00:00,98.05,-0.28,98.33,98.34,98.01,10748.0,N.A.
1184,00:00 - 01:00,98.21,0.16,98.04,98.25,98.04,8305.0,N.A.
1185,01:00 - 02:00,98.32,0.11,98.21,98.33,98.21,8022.0,N.A.
1186,02:00 - 03:00,98.34,0.02,98.32,98.35,98.15,10044.0,N.A.
1187,03:00 - 04:00,98.66,0.32,98.34,98.74,98.33,15682.0,N.A.
1188,04:00 - 05:00,98.58,-0.08,98.66,98.71,98.46,19308.0,N.A.
1189,05:00 - 06:00,98.74,0.16,98.58,98.74,98.43,17467.0,N.A.
1190,06:00 - 07:00,98.96,0.22,98.74,98.97,98.71,18362.0,N.A.
1191,07:00 - 08:00,98.95,-0.01,98.96,99.18,98.91,19288.0,N.A.
1192,08:00 - 09:00,98.99,0.04,98.95,99.1,98.77,18512.0,N.A.
1193,09:00 - 10:00,99.02,0.03,98.99,99.11,98.89,20953.0,N.A.
1194,10:00 - 11:00,98.88,-0.14,99.03,99.19,98.82,20409.0,N.A.
1195,11:00 - 12:00,98.88,0.0,98.88,98.99,98.68,18322.0,N.A.
1196,12:00 - 13:00,99.01,0.13,98.88,99.06,98.85,15346.0,N.A.
1197,13:00 - 14:00,98.8,-0.21,99.01,99.01,98.79,12291.0,N.A.
1198,14:00 - 15:00,98.81,0.01,98.8,98.92,98.71,10971.0,N.A.
1199,15:00 - 16:00,98.84,0.03,98.81,98.88,98.71,12353.0,N.A.
1200,16:00 - 17:00,98.84,0.0,98.84,98.88,98.68,9434.0,N.A.
1201,17:00 - 18:00,98.79,-0.05,98.84,98.92,98.73,4882.0,N.A.
1202,18:00 - 19:00,98.94,0.15,98.79,98.98,98.77,7114.0,N.A.
1203,19:00 - 20:00,98.94,0.0,98.94,99.11,98.88,11526.0,N.A.
1204,20:00 - 21:00,99.03,0.09,98.94,99.14,98.83,13965.0,N.A.
1205,21:00 - 22:00,98.87,-0.16,99.03,99.03,98.85,9353.0,N.A.
1206,22:00 - 23:00,98.89,0.02,98.87,98.93,98.85,8955.0,N.A.
1207,23:00 - 00:00,98.96,0.07,98.89,98.98,98.84,8682.0,N.A.
1209,00:00 - 01:00,98.91,-0.05,98.97,98.98,98.84,9165.0,N.A.
1210,01:00 - 02:00,98.58,-0.33,98.91,98.96,98.52,11420.0,N.A.
1211,02:00 - 03:00,98.49,-0.09,98.58,98.66,98.35,17706.0,N.A.
1212,03:00 - 04:00,98.64,0.15,98.49,98.76,98.49,16345.0,N.A.
1213,04:00 - 05:00,98.49,-0.15,98.64,98.68,98.49,19707.0,N.A.
1214,05:00 - 06:00,98.33,-0.16,98.49,98.51,98.26,16482.0,N.A.
1215,06:00 - 07:00,98.46,0.13,98.33,98.49,98.16,20495.0,N.A.
1216,07:00 - 08:00,98.41,-0.05,98.46,98.49,98.26,15447.0,N.A.
1217,08:00 - 09:00,98.07,-0.34,98.41,98.46,97.9,24254.0,N.A.
1218,09:00 - 10:00,98.39,0.32,98.07,98.46,98.03,21029.0,N.A.
1219,10:00 - 11:00,98.34,-0.05,98.39,98.41,98.18,19546.0,N.A.
1220,11:00 - 12:00,98.39,0.05,98.33,98.47,98.27,16562.0,N.A.
1221,12:00 - 13:00,98.29,-0.1,98.39,98.43,98.21,14198.0,N.A.
1222,13:00 - 14:00,98.65,0.36,98.29,98.74,98.29,12077.0,N.A.
1223,14:00 - 15:00,98.9,0.25,98.65,98.93,98.61,15215.0,N.A.
1224,15:00 - 16:00,98.72,-0.18,98.9,98.91,98.69,9595.0,N.A.
1225,16:00 - 17:00,98.67,-0.05,98.72,98.75,98.51,8070.0,N.A.
1226,17:00 - 18:00,98.72,0.05,98.67,98.74,98.66,4428.0,N.A.
1227,18:00 - 19:00,98.69,-0.03,98.72,98.75,98.65,6240.0,N.A.
1228,19:00 - 20:00,98.79,0.1,98.7,98.85,98.68,10055.0,N.A.
1229,20:00 - 21:00,98.69,-0.1,98.79,98.81,98.64,10712.0,N.A.
1230,21:00 - 22:00,98.58,-0.11,98.69,98.7,98.5,12555.0,N.A.
1231,22:00 - 23:00,98.46,-0.12,98.58,98.63,98.36,9492.0,N.A.
1232,23:00 - 00:00,98.55,0.09,98.46,98.68,98.31,13732.0,N.A.
1234,00:00 - 01:00,98.44,-0.11,98.55,98.57,98.28,13201.0,N.A.
1235,01:00 - 02:00,98.44,0.0,98.44,98.54,98.39,9165.0,N.A.
1236,02:00 - 03:00,98.57,0.13,98.44,98.71,98.29,13185.0,N.A.
1237,03:00 - 04:00,98.57,0.0,98.57,98.64,98.47,12442.0,N.A.
1238,04:00 - 05:00,98.37,-0.2,98.57,98.58,98.26,15255.0,N.A.
1239,05:00 - 06:00,98.53,0.16,98.37,98.57,98.33,15995.0,N.A.
1240,06:00 - 07:00,98.43,-0.1,98.53,98.56,98.38,15396.0,N.A.
1241,07:00 - 08:00,98.32,-0.11,98.43,98.56,98.27,16945.0,N.A.
1242,08:00 - 09:00,98.01,-0.31,98.32,98.32,97.95,19470.0,N.A.
1243,09:00 - 10:00,98.13,0.12,98.01,98.2,97.97,17333.0,N.A.
1244,10:00 - 11:00,98.04,-0.09,98.13,98.27,97.99,18010.0,N.A.
1245,11:00 - 12:00,97.75,-0.29,98.04,98.23,97.6,19812.0,N.A.
1246,12:00 - 13:00,97.5,-0.25,97.75,97.76,97.23,21300.0,N.A.
1247,13:00 - 14:00,97.49,-0.01,97.5,97.74,97.45,12954.0,N.A.
1248,14:00 - 15:00,97.24,-0.25,97.5,97.59,97.07,17148.0,N.A.
1249,15:00 - 16:00,97.21,-0.03,97.24,97.5,97.18,12337.0,N.A.
1250,16:00 - 17:00,97.27,0.06,97.21,97.34,97.17,8555.0,N.A.
1251,17:00 - 18:00,97.28,0.01,97.27,97.34,97.18,4493.0,N.A.
1252,18:00 - 19:00,97.43,0.15,97.28,97.44,97.27,5881.0,N.A.
1253,19:00 - 20:00,97.24,-0.19,97.43,97.46,97.22,7998.0,N.A.
1254,20:00 - 21:00,97.16,-0.08,97.24,97.29,97.04,15044.0,N.A.
1255,21:00 - 22:00,96.95,-0.21,97.16,97.17,96.7,15704.0,N.A.
1256,22:00 - 23:00,96.8,-0.15,96.94,96.97,96.74,11681.0,N.A.
1257,23:00 - 00:00,96.23,-0.57,96.8,96.8,95.96,21805.0,N.A.
1259,00:00 - 01:00,96.21,-0.02,96.23,96.33,96.11,14516.0,N.A.
1260,01:00 - 02:00,96.38,0.17,96.21,96.39,96.19,12087.0,N.A.
1261,02:00 - 03:00,96.45,0.07,96.38,96.52,96.28,16022.0,N.A.
1262,03:00 - 04:00,96.35,-0.1,96.45,96.5,96.07,21454.0,N.A.
1263,04:00 - 05:00,95.8,-0.55,96.35,96.41,95.77,24363.0,N.A.
1264,05:00 - 06:00,96.14,0.34,95.8,96.16,95.67,24606.0,N.A.
1265,06:00 - 07:00,96.29,0.15,96.14,96.37,96.05,18851.0,N.A.
1266,07:00 - 08:00,96.49,0.2,96.29,96.64,96.24,21453.0,N.A.
1267,08:00 - 09:00,96.79,0.3,96.49,96.84,96.28,27742.0,N.A.
1268,09:00 - 10:00,97.48,0.69,96.79,97.48,96.79,32489.0,N.A.
1269,10:00 - 11:00,97.92,0.44,97.48,98.53,97.37,31424.0,N.A.
1270,11:00 - 12:00,97.87,-0.05,97.92,98.38,97.66,21403.0,N.A.
1271,12:00 - 13:00,98.1,0.23,97.87,98.24,97.86,15570.0,N.A.
1272,13:00 - 14:00,97.81,-0.29,98.11,98.18,97.72,13808.0,N.A.
1273,14:00 - 15:00,98.02,0.21,97.81,98.08,97.8,12373.0,N.A.
1274,15:00 - 16:00,97.61,-0.41,98.02,98.03,97.54,16364.0,N.A.
1275,16:00 - 17:00,97.72,0.11,97.61,97.78,97.49,10545.0,N.A.
1276,17:00 - 18:00,97.5,-0.22,97.72,97.83,97.47,5441.0,N.A.
1277,18:00 - 19:00,97.68,0.18,97.5,97.73,97.46,10378.0,N.A.
1278,19:00 - 20:00,97.33,-0.35,97.68,97.71,97.29,10063.0,N.A.
1279,20:00 - 21:00,97.6,0.27,97.33,97.63,97.14,16721.0,N.A.
1280,21:00 - 22:00,97.88,0.28,97.6,98.07,97.49,15245.0,N.A.
1281,22:00 - 23:00,97.71,-0.17,97.88,97.93,97.55,13167.0,N.A.
1282,23:00 - 00:00,97.66,-0.05,97.71,97.75,97.55,9035.0,N.A.
1284,00:00 - 01:00,97.76,0.1,97.66,97.78,97.4,12288.0,N.A.
1285,01:00 - 02:00,97.75,-0.01,97.76,97.85,97.65,10994.0,N.A.
1286,02:00 - 03:00,97.86,0.11,97.75,98.04,97.75,13400.0,N.A.
1287,03:00 - 04:00,97.99,0.13,97.86,98.2,97.86,19514.0,N.A.
1288,04:00 - 05:00,98.49,0.5,97.99,98.66,97.98,26185.0,N.A.
1289,05:00 - 06:00,98.29,-0.2,98.49,98.51,98.19,23656.0,N.A.
1290,06:00 - 07:00,98.2,-0.09,98.29,98.38,98.07,21683.0,N.A.
1291,07:00 - 08:00,98.17,-0.03,98.2,98.34,97.99,18332.0,N.A.
1292,08:00 - 09:00,98.28,0.11,98.17,98.43,98.12,17888.0,N.A.
1293,09:00 - 10:00,98.4,0.12,98.28,98.47,98.24,19539.0,N.A.
1294,10:00 - 11:00,98.29,-0.11,98.4,98.46,98.13,18806.0,N.A.
1295,11:00 - 12:00,98.04,-0.25,98.29,98.31,97.83,19467.0,N.A.
1296,12:00 - 13:00,98.21,0.17,98.04,98.24,97.95,14288.0,N.A.
1297,13:00 - 14:00,98.02,-0.19,98.21,98.28,97.89,13348.0,N.A.
1298,14:00 - 15:00,98.02,0.0,98.02,98.07,97.82,12788.0,N.A.
1299,15:00 - 16:00,98.04,0.02,98.02,98.09,97.96,8160.0,N.A.
1300,16:00 - 17:00,97.95,-0.09,98.04,98.1,97.93,5453.0,N.A.
1302,14:00 - 15:00,97.99,0.04,98.06,98.07,97.97,256.0,N.A.
1303,15:00 - 16:00,97.99,0.0,97.99,97.99,97.95,204.0,N.A.
1304,16:00 - 17:00,98.1,0.11,97.99,98.1,97.95,288.0,N.A.
1305,17:00 - 18:00,98.08,-0.02,98.1,98.11,98.07,1123.0,N.A.
1306,18:00 - 19:00,98.09,0.01,98.08,98.1,97.56,9961.0,N.A.
1307,19:00 - 20:00,98.11,0.02,98.09,98.18,98.01,6757.0,N.A.
1308,20:00 - 21:00,98.39,0.28,98.11,98.42,98.08,12164.0,N.A.
1309,21:00 - 22:00,98.36,-0.03,98.39,98.5,98.25,13532.0,N.A.
1310,22:00 - 23:00,98.28,-0.08,98.36,98.39,98.19,9741.0,N.A.
1311,23:00 - 00:00,98.25,-0.03,98.28,98.33,98.16,7413.0,N.A.
1313,00:00 - 01:00,98.21,-0.04,98.24,98.28,98.15,10323.0,N.A.
1314,01:00 - 02:00,98.16,-0.05,98.21,98.28,98.09,8527.0,N.A.
1315,02:00 - 03:00,98.17,0.01,98.16,98.24,98.09,12022.0,N.A.
1316,03:00 - 04:00,98.26,0.09,98.17,98.36,97.98,19541.0,N.A.
1317,04:00 - 05:00,98.11,-0.15,98.26,98.35,98.05,22784.0,N.A.
1318,05:00 - 06:00,98.29,0.18,98.11,98.32,98.11,17876.0,N.A.
1319,06:00 - 07:00,98.29,0.0,98.29,98.44,98.07,28180.0,N.A.
1320,07:00 - 08:00,98.55,0.26,98.29,98.65,98.26,19178.0,N.A.
1321,08:00 - 09:00,98.45,-0.1,98.55,98.58,98.34,18979.0,N.A.
1322,09:00 - 10:00,98.42,-0.03,98.45,98.51,98.34,18374.0,N.A.
1323,10:00 - 11:00,98.11,-0.31,98.42,98.51,98.07,20014.0,N.A.
1324,11:00 - 12:00,98.18,0.07,98.11,98.31,98.0,18992.0,N.A.
1325,12:00 - 13:00,98.34,0.16,98.18,98.36,98.11,15849.0,N.A.
1326,13:00 - 14:00,98.22,-0.12,98.34,98.35,98.17,12623.0,N.A.
1327,14:00 - 15:00,98.27,0.05,98.22,98.28,98.21,10241.0,N.A.
1328,15:00 - 16:00,98.16,-0.11,98.27,98.3,98.14,11663.0,N.A.
1329,16:00 - 17:00,98.18,0.02,98.16,98.29,98.16,8565.0,N.A.
1330,17:00 - 18:00,98.17,-0.01,98.18,98.26,98.08,5336.0,N.A.
1331,18:00 - 19:00,98.25,0.08,98.17,98.28,98.17,5001.0,N.A.
1332,19:00 - 20:00,98.26,0.01,98.25,98.28,98.18,7070.0,N.A.
1333,20:00 - 21:00,98.43,0.17,98.25,98.51,98.21,10735.0,N.A.
1334,21:00 - 22:00,98.35,-0.08,98.43,98.46,98.3,10792.0,N.A.
1335,22:00 - 23:00,98.24,-0.11,98.35,98.36,98.22,8074.0,N.A.
1336,23:00 - 00:00,98.32,0.08,98.24,98.35,98.19,7915.0,N.A.
1338,00:00 - 01:00,98.38,0.06,98.32,98.39,98.24,7688.0,N.A.
1339,01:00 - 02:00,98.5,0.12,98.37,98.57,98.33,11713.0,N.A.
1340,02:00 - 03:00,98.75,0.25,98.5,98.86,98.5,18135.0,N.A.
1341,03:00 - 04:00,98.67,-0.08,98.75,98.83,98.63,16763.0,N.A.
1342,04:00 - 05:00,98.46,-0.21,98.67,98.68,98.46,16778.0,N.A.
1343,05:00 - 06:00,98.65,0.19,98.46,98.67,98.44,16470.0,N.A.
1344,06:00 - 07:00,98.66,0.01,98.65,98.69,98.53,19736.0,N.A.
1345,07:00 - 08:00,98.75,0.09,98.66,98.82,98.62,13168.0,N.A.
1346,08:00 - 09:00,98.88,0.13,98.75,98.97,98.63,17796.0,N.A.
1347,09:00 - 10:00,98.81,-0.07,98.88,98.96,98.74,17199.0,N.A.
1348,10:00 - 11:00,98.77,-0.04,98.81,98.86,98.66,15104.0,N.A.
1349,11:00 - 12:00,98.84,0.07,98.77,98.94,98.73,15563.0,N.A.
1350,12:00 - 13:00,98.61,-0.23,98.84,98.84,98.49,17305.0,N.A.
1351,13:00 - 14:00,98.66,0.05,98.61,98.69,98.57,11721.0,N.A.
1352,14:00 - 15:00,98.5,-0.16,98.66,98.68,98.49,13263.0,N.A.
1353,15:00 - 16:00,98.54,0.04,98.5,98.62,98.46,11674.0,N.A.
1354,16:00 - 17:00,98.6,0.06,98.54,98.61,98.51,7052.0,N.A.
1355,17:00 - 18:00,98.65,0.05,98.6,98.66,98.57,4097.0,N.A.
1356,18:00 - 19:00,98.71,0.06,98.65,98.71,98.61,5830.0,N.A.
1357,19:00 - 20:00,98.79,0.08,98.71,98.84,98.71,9526.0,N.A.
1358,20:00 - 21:00,98.74,-0.05,98.79,98.81,98.69,10620.0,N.A.
1359,21:00 - 22:00,98.47,-0.27,98.74,98.74,98.29,17383.0,N.A.
1360,22:00 - 23:00,98.48,0.01,98.47,98.55,98.35,9570.0,N.A.
1361,23:00 - 00:00,98.46,-0.02,98.49,98.58,98.44,10458.0,N.A.
1363,00:00 - 01:00,98.45,-0.01,98.46,98.51,98.38,9542.0,N.A.
1364,01:00 - 02:00,98.53,0.08,98.45,98.63,98.44,8136.0,N.A.
1365,02:00 - 03:00,98.51,-0.02,98.53,98.58,98.44,10016.0,N.A.
1366,03:00 - 04:00,98.55,0.04,98.51,98.76,98.46,17623.0,N.A.
1367,04:00 - 05:00,98.71,0.16,98.55,98.74,98.54,17189.0,N.A.
1368,05:00 - 06:00,98.65,-0.06,98.71,98.78,98.57,15637.0,N.A.
1369,06:00 - 07:00,98.57,-0.08,98.65,98.65,98.55,13297.0,N.A.
1370,07:00 - 08:00,98.6,0.03,98.57,98.68,98.57,11382.0,N.A.
1371,08:00 - 09:00,98.33,-0.27,98.6,98.63,98.15,24184.0,N.A.
1372,09:00 - 10:00,98.24,-0.09,98.33,98.35,98.18,17949.0,N.A.
1373,10:00 - 11:00,98.05,-0.19,98.24,98.25,97.73,21807.0,N.A.
1374,11:00 - 12:00,98.09,0.04,98.05,98.11,97.87,16499.0,N.A.
1375,12:00 - 13:00,97.99,-0.1,98.09,98.14,97.87,14147.0,N.A.
1376,13:00 - 14:00,97.98,-0.01,97.99,98.04,97.87,10480.0,N.A.
1377,14:00 - 15:00,96.35,-1.63,97.98,98.33,95.68,27754.0,N.A.
