,Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
895,18:00 - 19:00,119.21,0.01,119.2,119.24,119.18,46204.0,N.A.
896,19:00 - 20:00,119.22,0.01,119.21,119.32,119.13,63159.0,N.A.
897,20:00 - 21:00,119.31,0.09,119.22,119.35,119.21,55568.0,N.A.
898,21:00 - 22:00,119.18,-0.13,119.31,119.32,118.88,69227.0,N.A.
899,22:00 - 23:00,119.12,-0.06,119.18,119.21,119.06,50695.0,N.A.
900,23:00 - 00:00,119.0,-0.12,119.12,119.12,118.96,57656.0,N.A.
902,00:00 - 01:00,119.04,0.04,119.0,119.11,119.0,49927.0,N.A.
903,01:00 - 02:00,119.17,0.13,119.04,119.35,118.92,85743.0,N.A.
904,02:00 - 03:00,119.18,0.01,119.17,119.26,119.05,66882.0,N.A.
905,03:00 - 04:00,119.15,-0.03,119.18,119.21,119.05,63432.0,N.A.
906,04:00 - 05:00,119.15,0.0,119.15,119.18,119.08,58842.0,N.A.
907,05:00 - 06:00,119.29,0.14,119.15,119.32,119.12,59306.0,N.A.
908,06:00 - 07:00,119.32,0.03,119.29,119.33,119.22,56955.0,N.A.
909,07:00 - 08:00,119.3,-0.02,119.32,119.42,119.26,62501.0,N.A.
910,08:00 - 09:00,119.23,-0.07,119.3,119.36,119.14,74580.0,N.A.
911,09:00 - 10:00,119.29,0.06,119.23,119.33,119.15,68294.0,N.A.
912,10:00 - 11:00,119.14,-0.15,119.29,119.35,119.09,77787.0,N.A.
913,11:00 - 12:00,119.2,0.06,119.14,119.22,119.08,64035.0,N.A.
914,12:00 - 13:00,119.25,0.05,119.2,119.27,119.18,47002.0,N.A.
915,13:00 - 14:00,119.27,0.02,119.25,119.3,119.19,49211.0,N.A.
916,14:00 - 15:00,118.76,-0.51,119.27,119.27,118.56,129544.0,N.A.
917,15:00 - 16:00,118.63,-0.13,118.76,118.78,118.55,75861.0,N.A.
918,16:00 - 17:00,118.79,0.16,118.63,118.79,118.62,50291.0,N.A.
919,17:00 - 18:00,118.72,-0.07,118.79,118.79,118.62,52340.0,N.A.
920,18:00 - 19:00,118.73,0.01,118.72,118.74,118.66,47533.0,N.A.
921,19:00 - 20:00,118.74,0.01,118.73,118.83,118.7,62747.0,N.A.
922,20:00 - 21:00,118.64,-0.1,118.74,118.75,118.62,54399.0,N.A.
923,21:00 - 22:00,118.57,-0.07,118.64,118.64,118.44,66785.0,N.A.
924,22:00 - 23:00,118.62,0.05,118.57,118.63,118.53,45350.0,N.A.
925,23:00 - 00:00,118.67,0.05,118.62,118.67,118.58,42672.0,N.A.
927,00:00 - 01:00,118.67,0.0,118.67,118.73,118.63,50470.0,N.A.
928,01:00 - 02:00,118.74,0.07,118.67,118.76,118.64,41159.0,N.A.
929,02:00 - 03:00,118.71,-0.03,118.74,118.78,118.67,52518.0,N.A.
930,03:00 - 04:00,118.71,0.0,118.71,118.72,118.57,68665.0,N.A.
931,04:00 - 05:00,118.88,0.17,118.71,118.9,118.68,68564.0,N.A.
932,05:00 - 06:00,118.89,0.01,118.88,118.95,118.83,64445.0,N.A.
933,06:00 - 07:00,118.97,0.08,118.89,119.02,118.86,61227.0,N.A.
934,07:00 - 08:00,118.95,-0.02,118.97,119.1,118.81,86833.0,N.A.
935,08:00 - 09:00,119.12,0.17,118.95,119.18,118.95,73066.0,N.A.
936,09:00 - 10:00,118.96,-0.16,119.12,119.15,118.94,83158.0,N.A.
937,10:00 - 11:00,119.0,0.04,118.96,119.04,118.87,90252.0,N.A.
938,11:00 - 12:00,118.84,-0.16,119.0,119.02,118.8,72806.0,N.A.
939,12:00 - 13:00,118.94,0.1,118.84,118.94,118.82,55390.0,N.A.
940,13:00 - 14:00,118.98,0.04,118.94,119.0,118.87,54973.0,N.A.
941,14:00 - 15:00,119.0,0.02,118.98,119.01,118.95,45073.0,N.A.
942,15:00 - 16:00,118.98,-0.02,119.0,119.0,118.96,42795.0,N.A.
943,16:00 - 17:00,118.95,-0.03,118.98,118.98,118.89,44186.0,N.A.
944,17:00 - 18:00,119.04,0.09,118.95,119.06,118.93,40462.0,N.A.
945,18:00 - 19:00,118.99,-0.05,119.04,119.08,118.99,52863.0,N.A.
946,19:00 - 20:00,119.05,0.06,118.99,119.09,118.99,57669.0,N.A.
947,20:00 - 21:00,118.95,-0.1,119.05,119.08,118.89,55587.0,N.A.
948,21:00 - 22:00,118.91,-0.04,118.95,118.95,118.87,47230.0,N.A.
949,22:00 - 23:00,118.88,-0.03,118.91,118.95,118.86,44982.0,N.A.
950,23:00 - 00:00,118.93,0.05,118.88,118.93,118.87,45719.0,N.A.
952,00:00 - 01:00,118.91,-0.02,118.93,118.93,118.89,45245.0,N.A.
953,01:00 - 02:00,118.91,0.0,118.91,118.93,118.87,39792.0,N.A.
954,02:00 - 03:00,118.83,-0.08,118.91,118.92,118.82,49508.0,N.A.
955,03:00 - 04:00,118.61,-0.22,118.83,118.85,118.6,74614.0,N.A.
956,04:00 - 05:00,118.67,0.06,118.61,118.7,118.59,61470.0,N.A.
957,05:00 - 06:00,118.7,0.03,118.67,118.76,118.63,59633.0,N.A.
958,06:00 - 07:00,118.76,0.06,118.7,118.79,118.66,60258.0,N.A.
959,07:00 - 08:00,118.57,-0.19,118.76,118.79,118.54,80204.0,N.A.
960,08:00 - 09:00,118.5,-0.07,118.57,118.59,118.41,96118.0,N.A.
961,09:00 - 10:00,118.33,-0.17,118.5,118.54,118.3,86825.0,N.A.
962,10:00 - 11:00,118.74,0.41,118.33,118.88,118.31,109793.0,N.A.
963,11:00 - 12:00,118.69,-0.05,118.74,118.79,118.64,69619.0,N.A.
964,12:00 - 13:00,118.77,0.08,118.69,118.88,118.65,74133.0,N.A.
965,13:00 - 14:00,119.02,0.25,118.78,119.04,118.74,71944.0,N.A.
966,14:00 - 15:00,119.06,0.04,119.02,119.07,118.94,61773.0,N.A.
967,15:00 - 16:00,119.07,0.01,119.06,119.19,119.03,60342.0,N.A.
968,16:00 - 17:00,119.03,-0.04,119.07,119.12,118.96,55512.0,N.A.
970,13:00 - 14:00,119.23,0.2,119.03,119.25,119.03,5102.0,N.A.
971,14:00 - 15:00,119.21,-0.02,119.23,119.27,119.18,7141.0,N.A.
972,15:00 - 16:00,119.08,-0.13,119.21,119.22,119.06,8530.0,N.A.
973,16:00 - 17:00,119.1,0.02,119.08,119.14,119.06,9178.0,N.A.
974,17:00 - 18:00,119.07,-0.03,119.1,119.11,119.02,42769.0,N.A.
975,18:00 - 19:00,119.08,0.01,119.07,119.1,119.05,44321.0,N.A.
976,19:00 - 20:00,119.0,-0.08,119.08,119.16,119.0,54293.0,N.A.
977,20:00 - 21:00,119.08,0.08,119.0,119.11,119.0,46026.0,N.A.
978,21:00 - 22:00,119.04,-0.04,119.08,119.1,119.0,46149.0,N.A.
979,22:00 - 23:00,118.98,-0.06,119.04,119.07,118.97,44121.0,N.A.
980,23:00 - 00:00,118.9,-0.08,118.98,119.0,118.89,46498.0,N.A.
982,00:00 - 01:00,119.0,0.1,118.9,119.01,118.88,43582.0,N.A.
983,01:00 - 02:00,118.99,-0.01,119.0,119.01,118.92,41315.0,N.A.
984,02:00 - 03:00,119.22,0.23,118.99,119.29,118.98,64736.0,N.A.
985,03:00 - 04:00,119.31,0.09,119.22,119.35,119.16,64247.0,N.A.
986,04:00 - 05:00,119.25,-0.06,119.31,119.32,119.2,63606.0,N.A.
987,05:00 - 06:00,119.13,-0.12,119.25,119.26,119.07,55171.0,N.A.
988,06:00 - 07:00,119.07,-0.06,119.13,119.14,118.98,51057.0,N.A.
989,07:00 - 08:00,119.07,0.0,119.07,119.11,119.02,49716.0,N.A.
990,08:00 - 09:00,118.9,-0.17,119.07,119.08,118.89,60761.0,N.A.
991,09:00 - 10:00,118.94,0.04,118.9,119.0,118.82,63842.0,N.A.
992,10:00 - 11:00,118.9,-0.04,118.94,118.98,118.83,67336.0,N.A.
993,11:00 - 12:00,118.89,-0.01,118.9,118.93,118.86,53667.0,N.A.
994,12:00 - 13:00,118.89,0.0,118.89,118.92,118.85,46219.0,N.A.
995,13:00 - 14:00,118.96,0.07,118.89,118.96,118.86,45392.0,N.A.
996,14:00 - 15:00,118.88,-0.08,118.96,118.97,118.86,43898.0,N.A.
997,15:00 - 16:00,118.83,-0.05,118.88,118.91,118.79,44976.0,N.A.
998,16:00 - 17:00,118.81,-0.02,118.83,118.85,118.74,42619.0,N.A.
999,17:00 - 18:00,118.83,0.02,118.81,118.86,118.78,35409.0,N.A.
1000,18:00 - 19:00,118.91,0.08,118.83,118.94,118.83,47554.0,N.A.
1001,19:00 - 20:00,118.9,-0.01,118.91,118.96,118.88,47008.0,N.A.
1002,20:00 - 21:00,118.97,0.07,118.9,118.99,118.87,46653.0,N.A.
1003,21:00 - 22:00,119.08,0.11,118.97,119.12,118.94,54596.0,N.A.
1004,22:00 - 23:00,119.07,-0.01,119.09,119.14,119.05,41977.0,N.A.
1005,23:00 - 00:00,119.07,0.0,119.07,119.11,119.05,47657.0,N.A.
1007,00:00 - 01:00,119.12,0.05,119.07,119.12,119.01,47785.0,N.A.
1008,01:00 - 02:00,119.23,0.11,119.12,119.25,119.09,50185.0,N.A.
1009,02:00 - 03:00,119.26,0.03,119.23,119.29,119.21,48905.0,N.A.
1010,03:00 - 04:00,119.32,0.06,119.26,119.37,119.24,62119.0,N.A.
1011,04:00 - 05:00,119.53,0.21,119.32,119.57,119.31,72035.0,N.A.
1012,05:00 - 06:00,119.5,-0.03,119.53,119.59,119.49,53812.0,N.A.
1013,06:00 - 07:00,119.54,0.04,119.5,119.58,119.49,52110.0,N.A.
1014,07:00 - 08:00,119.45,-0.09,119.54,119.54,119.44,54697.0,N.A.
1015,08:00 - 09:00,119.52,0.07,119.45,119.56,119.45,54195.0,N.A.
1016,09:00 - 10:00,119.72,0.2,119.52,119.73,119.5,67361.0,N.A.
1017,10:00 - 11:00,119.2,-0.52,119.72,119.84,119.06,178602.0,N.A.
1018,11:00 - 12:00,119.12,-0.08,119.2,119.25,118.97,90960.0,N.A.
1019,12:00 - 13:00,118.9,-0.22,119.12,119.15,118.8,79837.0,N.A.
1020,13:00 - 14:00,118.87,-0.03,118.9,118.9,118.77,66134.0,N.A.
1021,14:00 - 15:00,118.91,0.04,118.87,118.92,118.77,55590.0,N.A.
1022,15:00 - 16:00,118.89,-0.02,118.91,118.94,118.87,48103.0,N.A.
1023,16:00 - 17:00,118.97,0.08,118.89,119.0,118.86,47419.0,N.A.
1024,17:00 - 18:00,118.98,0.01,118.97,119.0,118.93,44540.0,N.A.
1025,18:00 - 19:00,118.87,-0.11,118.98,118.98,118.87,46618.0,N.A.
1026,19:00 - 20:00,118.68,-0.19,118.87,118.88,118.65,77557.0,N.A.
1027,20:00 - 21:00,118.68,0.0,118.68,118.78,118.63,65556.0,N.A.
1028,21:00 - 22:00,118.69,0.01,118.68,118.73,118.63,51046.0,N.A.
1029,22:00 - 23:00,118.74,0.05,118.69,118.76,118.67,42645.0,N.A.
1030,23:00 - 00:00,118.7,-0.04,118.74,118.74,118.69,48103.0,N.A.
1032,00:00 - 01:00,118.69,-0.01,118.7,118.71,118.64,46933.0,N.A.
1033,01:00 - 02:00,118.73,0.04,118.69,118.85,118.66,48211.0,N.A.
1034,02:00 - 03:00,118.83,0.1,118.73,118.88,118.66,63945.0,N.A.
1035,03:00 - 04:00,118.79,-0.04,118.83,118.88,118.76,60500.0,N.A.
1036,04:00 - 05:00,118.72,-0.07,118.79,118.85,118.68,58591.0,N.A.
1037,05:00 - 06:00,118.81,0.09,118.72,118.82,118.72,54853.0,N.A.
1038,06:00 - 07:00,118.82,0.01,118.81,118.86,118.77,47714.0,N.A.
1039,07:00 - 08:00,118.91,0.09,118.82,118.93,118.76,62034.0,N.A.
1040,08:00 - 09:00,118.91,0.0,118.91,118.98,118.9,61548.0,N.A.
1041,09:00 - 10:00,118.98,0.07,118.91,119.07,118.89,67074.0,N.A.
1042,10:00 - 11:00,118.85,-0.13,118.98,119.01,118.81,72643.0,N.A.
1043,11:00 - 12:00,118.89,0.04,118.85,118.95,118.83,50659.0,N.A.
1044,12:00 - 13:00,118.94,0.05,118.89,118.95,118.88,43108.0,N.A.
1045,13:00 - 14:00,118.95,0.01,118.94,118.98,118.89,46204.0,N.A.
1046,14:00 - 15:00,118.85,-0.1,118.95,118.99,118.83,44556.0,N.A.
1047,15:00 - 16:00,118.87,0.02,118.85,118.88,118.8,45000.0,N.A.
1048,16:00 - 17:00,118.86,-0.01,118.87,118.88,118.85,38871.0,N.A.
1049,17:00 - 18:00,118.84,-0.02,118.86,118.87,118.82,44974.0,N.A.
1050,18:00 - 19:00,118.83,-0.01,118.84,118.86,118.82,42545.0,N.A.
1051,19:00 - 20:00,119.08,0.25,118.83,119.09,118.82,58740.0,N.A.
1052,20:00 - 21:00,119.02,-0.06,119.08,119.09,118.96,61089.0,N.A.
1053,21:00 - 22:00,118.91,-0.11,119.02,119.03,118.89,44232.0,N.A.
1054,22:00 - 23:00,118.94,0.03,118.91,118.99,118.9,45572.0,N.A.
1055,23:00 - 00:00,118.95,0.01,118.94,118.99,118.93,46544.0,N.A.
1057,00:00 - 01:00,118.96,0.01,118.95,119.0,118.94,43087.0,N.A.
1058,01:00 - 02:00,118.93,-0.03,118.96,118.99,118.93,38553.0,N.A.
1059,02:00 - 03:00,118.83,-0.1,118.93,118.97,118.81,54494.0,N.A.
1060,03:00 - 04:00,118.75,-0.08,118.83,118.83,118.68,70227.0,N.A.
1061,04:00 - 05:00,118.72,-0.03,118.75,118.81,118.71,60228.0,N.A.
1062,05:00 - 06:00,118.73,0.01,118.71,118.76,118.68,52594.0,N.A.
1063,06:00 - 07:00,118.79,0.06,118.73,118.79,118.72,46483.0,N.A.
1064,07:00 - 08:00,118.89,0.1,118.79,118.94,118.74,61477.0,N.A.
1065,08:00 - 09:00,119.14,0.25,118.89,119.19,118.75,100384.0,N.A.
1066,09:00 - 10:00,119.14,0.0,119.14,119.24,119.05,93245.0,N.A.
1067,10:00 - 11:00,119.38,0.24,119.14,119.4,119.12,76954.0,N.A.
1068,11:00 - 12:00,119.36,-0.02,119.38,119.39,119.27,65307.0,N.A.
1069,12:00 - 13:00,119.43,0.07,119.36,119.49,119.33,55573.0,N.A.
1070,13:00 - 14:00,119.46,0.03,119.43,119.47,119.41,53897.0,N.A.
1071,14:00 - 15:00,119.43,-0.03,119.46,119.46,119.38,46032.0,N.A.
1072,15:00 - 16:00,119.49,0.06,119.43,119.5,119.39,51904.0,N.A.
1073,16:00 - 17:00,119.41,-0.08,119.49,119.5,119.37,44120.0,N.A.
1074,17:00 - 18:00,119.38,-0.03,119.41,119.43,119.36,38938.0,N.A.
1075,18:00 - 19:00,119.38,0.0,119.38,119.42,119.36,53768.0,N.A.
1076,19:00 - 20:00,119.3,-0.08,119.38,119.41,119.21,62300.0,N.A.
1077,20:00 - 21:00,119.27,-0.03,119.3,119.36,119.26,56309.0,N.A.
1078,21:00 - 22:00,119.25,-0.02,119.27,119.28,119.18,55245.0,N.A.
1079,22:00 - 23:00,119.28,0.03,119.25,119.29,119.2,44687.0,N.A.
1080,23:00 - 00:00,119.14,-0.14,119.28,119.29,119.12,55515.0,N.A.
1082,00:00 - 01:00,119.18,0.04,119.14,119.2,119.13,48977.0,N.A.
1083,01:00 - 02:00,119.26,0.08,119.18,119.27,119.17,46449.0,N.A.
1084,02:00 - 03:00,119.29,0.03,119.27,119.33,119.23,49718.0,N.A.
1085,03:00 - 04:00,119.29,0.0,119.29,119.38,119.26,69156.0,N.A.
1086,04:00 - 05:00,119.41,0.12,119.29,119.41,119.28,66805.0,N.A.
1087,05:00 - 06:00,119.37,-0.04,119.41,119.45,119.34,63379.0,N.A.
1088,06:00 - 07:00,119.33,-0.04,119.37,119.41,119.29,54535.0,N.A.
1089,07:00 - 08:00,119.31,-0.02,119.33,119.38,119.29,59315.0,N.A.
1090,08:00 - 09:00,119.34,0.03,119.31,119.44,119.26,73972.0,N.A.
1091,09:00 - 10:00,119.36,0.02,119.34,119.47,119.27,76738.0,N.A.
1092,10:00 - 11:00,119.53,0.17,119.36,119.55,119.33,81476.0,N.A.
1093,11:00 - 12:00,119.72,0.19,119.53,119.74,119.53,83087.0,N.A.
1094,12:00 - 13:00,119.74,0.02,119.72,119.8,119.71,50332.0,N.A.
1095,13:00 - 14:00,119.7,-0.04,119.74,119.76,119.65,44492.0,N.A.
1096,14:00 - 15:00,119.7,0.0,119.7,119.74,119.64,47776.0,N.A.
1097,15:00 - 16:00,119.63,-0.07,119.7,119.71,119.62,52782.0,N.A.
1098,16:00 - 17:00,119.63,0.0,119.63,119.67,119.53,58829.0,N.A.
1100,13:00 - 14:00,119.74,0.11,119.59,119.76,119.46,5452.0,N.A.
1101,14:00 - 15:00,119.72,-0.02,119.74,119.76,119.72,6027.0,N.A.
1102,15:00 - 16:00,119.78,0.06,119.72,119.79,119.72,7339.0,N.A.
1103,16:00 - 17:00,119.72,-0.06,119.78,119.78,119.7,11142.0,N.A.
1104,17:00 - 18:00,119.69,-0.03,119.72,119.76,119.64,55207.0,N.A.
1105,18:00 - 19:00,119.83,0.14,119.69,119.85,119.69,54205.0,N.A.
1106,19:00 - 20:00,119.86,0.03,119.83,119.96,119.82,53443.0,N.A.
1107,20:00 - 21:00,119.8,-0.06,119.86,119.89,119.78,46941.0,N.A.
1108,21:00 - 22:00,119.87,0.07,119.8,119.89,119.78,43482.0,N.A.
1109,22:00 - 23:00,119.86,-0.01,119.87,119.9,119.83,40889.0,N.A.
1110,23:00 - 00:00,119.88,0.02,119.86,119.88,119.84,41420.0,N.A.
1112,00:00 - 01:00,119.8,-0.08,119.88,119.89,119.76,44948.0,N.A.
1113,01:00 - 02:00,119.81,0.01,119.8,119.84,119.78,40477.0,N.A.
1114,02:00 - 03:00,119.85,0.04,119.81,119.91,119.74,46954.0,N.A.
1115,03:00 - 04:00,119.94,0.09,119.85,119.97,119.78,59679.0,N.A.
1116,04:00 - 05:00,119.86,-0.08,119.94,119.96,119.85,54186.0,N.A.
1117,05:00 - 06:00,119.83,-0.03,119.86,119.88,119.78,50169.0,N.A.
1118,06:00 - 07:00,119.8,-0.03,119.83,119.83,119.71,47870.0,N.A.
1119,07:00 - 08:00,119.78,-0.02,119.8,119.81,119.66,52172.0,N.A.
1120,08:00 - 09:00,119.78,0.0,119.78,119.87,119.71,59250.0,N.A.
1121,09:00 - 10:00,119.81,0.03,119.78,119.82,119.71,58612.0,N.A.
1122,10:00 - 11:00,120.12,0.31,119.81,120.15,119.78,75589.0,N.A.
1123,11:00 - 12:00,120.07,-0.05,120.12,120.16,120.04,56650.0,N.A.
1124,12:00 - 13:00,120.14,0.07,120.07,120.14,120.06,43478.0,N.A.
1125,13:00 - 14:00,120.06,-0.08,120.14,120.15,120.06,39788.0,N.A.
1126,14:00 - 15:00,120.17,0.11,120.06,120.17,120.04,40634.0,N.A.
1127,15:00 - 16:00,120.16,-0.01,120.17,120.19,120.1,43744.0,N.A.
1128,16:00 - 17:00,120.13,-0.03,120.16,120.19,120.13,41146.0,N.A.
1129,17:00 - 18:00,120.19,0.06,120.13,120.19,120.13,40580.0,N.A.
1130,18:00 - 19:00,120.21,0.02,120.19,120.27,120.14,50384.0,N.A.
1131,19:00 - 20:00,120.06,-0.15,120.21,120.21,120.05,49581.0,N.A.
1132,20:00 - 21:00,119.92,-0.14,120.06,120.08,119.9,60932.0,N.A.
1133,21:00 - 22:00,119.68,-0.24,119.92,119.96,119.63,77207.0,N.A.
1134,22:00 - 23:00,119.75,0.07,119.68,119.81,119.59,66323.0,N.A.
1135,23:00 - 00:00,119.68,-0.07,119.75,119.76,119.59,55310.0,N.A.
1137,00:00 - 01:00,119.62,-0.06,119.68,119.76,119.6,48181.0,N.A.
1138,01:00 - 02:00,119.68,0.06,119.62,119.72,119.57,46397.0,N.A.
1139,02:00 - 03:00,119.75,0.07,119.68,119.75,119.61,48357.0,N.A.
1140,03:00 - 04:00,119.71,-0.04,119.75,119.86,119.7,62752.0,N.A.
1141,04:00 - 05:00,119.78,0.07,119.71,119.83,119.71,51002.0,N.A.
1142,05:00 - 06:00,119.84,0.06,119.78,119.86,119.71,51915.0,N.A.
1143,06:00 - 07:00,119.88,0.04,119.84,119.91,119.81,48801.0,N.A.
1144,07:00 - 08:00,119.77,-0.11,119.88,119.91,119.77,51739.0,N.A.
1145,08:00 - 09:00,119.73,-0.04,119.77,119.81,119.67,61439.0,N.A.
1146,09:00 - 10:00,119.43,-0.3,119.73,119.74,119.39,70585.0,N.A.
1147,10:00 - 11:00,119.58,0.15,119.43,119.63,119.41,69402.0,N.A.
1148,11:00 - 12:00,119.48,-0.1,119.58,119.59,119.41,62827.0,N.A.
1149,12:00 - 13:00,119.58,0.1,119.48,119.62,119.38,54903.0,N.A.
1150,13:00 - 14:00,119.57,-0.01,119.58,119.59,119.53,42009.0,N.A.
1151,14:00 - 15:00,119.7,0.13,119.57,119.7,119.56,45808.0,N.A.
1152,15:00 - 16:00,119.71,0.01,119.7,119.75,119.68,44016.0,N.A.
1153,16:00 - 17:00,119.73,0.02,119.71,119.75,119.68,51307.0,N.A.
1154,17:00 - 18:00,119.68,-0.05,119.73,119.76,119.66,40572.0,N.A.
1155,18:00 - 19:00,119.64,-0.04,119.68,119.71,119.62,50899.0,N.A.
1156,19:00 - 20:00,119.52,-0.12,119.64,119.69,119.5,52852.0,N.A.
1157,20:00 - 21:00,119.56,0.04,119.52,119.59,119.5,49208.0,N.A.
1158,21:00 - 22:00,119.61,0.05,119.56,119.63,119.54,43538.0,N.A.
1159,22:00 - 23:00,119.65,0.04,119.61,119.66,119.58,41936.0,N.A.
1160,23:00 - 00:00,119.76,0.11,119.65,119.78,119.63,45682.0,N.A.
1162,00:00 - 01:00,119.67,-0.09,119.76,119.77,119.65,45443.0,N.A.
1163,01:00 - 02:00,119.79,0.12,119.67,119.83,119.62,50758.0,N.A.
1164,02:00 - 03:00,119.67,-0.12,119.79,119.79,119.67,53134.0,N.A.
1165,03:00 - 04:00,119.64,-0.03,119.67,119.78,119.62,73412.0,N.A.
1166,04:00 - 05:00,119.58,-0.06,119.64,119.65,119.51,77811.0,N.A.
1167,05:00 - 06:00,119.64,0.06,119.58,119.65,119.56,54822.0,N.A.
1168,06:00 - 07:00,119.63,-0.01,119.64,119.68,119.62,46644.0,N.A.
1169,07:00 - 08:00,119.61,-0.02,119.63,119.63,119.53,53098.0,N.A.
1170,08:00 - 09:00,119.52,-0.09,119.61,119.72,119.47,83866.0,N.A.
1171,09:00 - 10:00,119.69,0.17,119.52,119.69,119.49,81647.0,N.A.
1172,10:00 - 11:00,119.66,-0.03,119.69,119.76,119.63,118648.0,N.A.
1173,11:00 - 12:00,119.76,0.1,119.66,119.79,119.64,59423.0,N.A.
1174,12:00 - 13:00,119.77,0.01,119.76,119.8,119.71,49366.0,N.A.
1175,13:00 - 14:00,119.7,-0.07,119.77,119.79,119.7,48889.0,N.A.
1176,14:00 - 15:00,119.72,0.02,119.7,119.76,119.65,49354.0,N.A.
1177,15:00 - 16:00,119.71,-0.01,119.72,119.76,119.7,44521.0,N.A.
1178,16:00 - 17:00,119.68,-0.03,119.71,119.73,119.68,39635.0,N.A.
1179,17:00 - 18:00,119.71,0.03,119.68,119.74,119.66,43235.0,N.A.
1180,18:00 - 19:00,119.65,-0.06,119.71,119.72,119.64,41259.0,N.A.
1181,19:00 - 20:00,119.78,0.13,119.65,119.81,119.63,53473.0,N.A.
1182,20:00 - 21:00,119.83,0.05,119.78,119.85,119.73,51076.0,N.A.
1183,21:00 - 22:00,119.82,-0.01,119.83,119.83,119.76,45571.0,N.A.
1184,22:00 - 23:00,119.81,-0.01,119.82,119.82,119.77,43665.0,N.A.
1185,23:00 - 00:00,119.89,0.08,119.81,119.9,119.79,46465.0,N.A.
1187,00:00 - 01:00,119.83,-0.06,119.89,119.91,119.81,45650.0,N.A.
1188,01:00 - 02:00,119.81,-0.02,119.83,119.9,119.81,49358.0,N.A.
1189,02:00 - 03:00,119.81,0.0,119.81,119.85,119.77,50318.0,N.A.
1190,03:00 - 04:00,119.84,0.03,119.81,119.86,119.76,59108.0,N.A.
1191,04:00 - 05:00,119.96,0.12,119.84,120.01,119.82,55691.0,N.A.
1192,05:00 - 06:00,120.17,0.21,119.96,120.19,119.95,56896.0,N.A.
1193,06:00 - 07:00,120.17,0.0,120.17,120.19,120.12,48250.0,N.A.
1194,07:00 - 08:00,120.18,0.01,120.17,120.21,120.14,55419.0,N.A.
1195,08:00 - 09:00,120.24,0.06,120.18,120.4,120.16,127307.0,N.A.
1196,09:00 - 10:00,120.05,-0.19,120.24,120.25,119.96,119710.0,N.A.
1197,10:00 - 11:00,120.16,0.11,120.05,120.19,120.02,78751.0,N.A.
1198,11:00 - 12:00,120.23,0.07,120.16,120.26,120.16,59960.0,N.A.
1199,12:00 - 13:00,120.14,-0.09,120.23,120.27,120.13,52708.0,N.A.
1200,13:00 - 14:00,120.15,0.01,120.14,120.22,120.12,41797.0,N.A.
1201,14:00 - 15:00,120.16,0.01,120.15,120.17,120.08,42468.0,N.A.
1202,15:00 - 16:00,120.15,-0.01,120.16,120.19,120.13,47828.0,N.A.
1203,16:00 - 17:00,120.13,-0.02,120.15,120.17,120.12,41945.0,N.A.
1204,17:00 - 18:00,120.09,-0.04,120.13,120.17,120.09,39090.0,N.A.
1205,18:00 - 19:00,120.06,-0.03,120.09,120.15,120.05,48610.0,N.A.
1206,19:00 - 20:00,120.06,0.0,120.06,120.19,120.04,59456.0,N.A.
1207,20:00 - 21:00,120.01,-0.05,120.06,120.1,119.93,59136.0,N.A.
1208,21:00 - 22:00,120.0,-0.01,120.01,120.04,119.97,46102.0,N.A.
1209,22:00 - 23:00,120.02,0.02,120.0,120.08,119.99,43375.0,N.A.
1210,23:00 - 00:00,119.99,-0.03,120.02,120.02,119.95,43475.0,N.A.
1212,00:00 - 01:00,120.01,0.02,119.99,120.06,119.99,41732.0,N.A.
1213,01:00 - 02:00,120.07,0.06,120.01,120.11,120.01,43703.0,N.A.
1214,02:00 - 03:00,120.11,0.04,120.07,120.14,120.05,54576.0,N.A.
1215,03:00 - 04:00,120.09,-0.02,120.11,120.19,120.07,60989.0,N.A.
1216,04:00 - 05:00,120.05,-0.04,120.09,120.14,120.04,60897.0,N.A.
1217,05:00 - 06:00,120.08,0.03,120.05,120.09,120.01,49739.0,N.A.
1218,06:00 - 07:00,120.05,-0.03,120.08,120.09,120.01,53693.0,N.A.
1219,07:00 - 08:00,119.95,-0.1,120.05,120.06,119.94,60124.0,N.A.
1220,08:00 - 09:00,120.78,0.83,119.95,120.92,119.91,147544.0,N.A.
1221,09:00 - 10:00,121.09,0.31,120.78,121.11,120.76,108808.0,N.A.
1222,10:00 - 11:00,121.15,0.06,121.09,121.28,121.03,90394.0,N.A.
1223,11:00 - 12:00,120.93,-0.22,121.15,121.17,120.85,80886.0,N.A.
1224,12:00 - 13:00,120.93,0.0,120.93,120.98,120.89,54999.0,N.A.
1225,13:00 - 14:00,120.72,-0.21,120.93,120.94,120.67,55295.0,N.A.
1226,14:00 - 15:00,120.69,-0.03,120.72,120.76,120.62,48374.0,N.A.
1227,15:00 - 16:00,120.69,0.0,120.69,120.77,120.68,53753.0,N.A.
1228,16:00 - 17:00,120.83,0.14,120.69,120.84,120.66,48823.0,N.A.
1230,14:00 - 15:00,120.75,-0.08,120.78,120.91,120.71,10136.0,N.A.
1231,15:00 - 16:00,120.81,0.06,120.75,120.87,120.73,4839.0,N.A.
1232,16:00 - 17:00,120.85,0.04,120.81,120.89,120.78,7723.0,N.A.
1233,17:00 - 18:00,120.82,-0.03,120.85,120.87,120.73,29174.0,N.A.
