Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
09:00 - 10:00,1.4914,-0.0009,1.4923,1.4938,1.4912,126092,N.A.
10:00 - 11:00,1.4882,-0.0032,1.4914,1.4914,1.4878,109164,N.A.
11:00 - 12:00,1.4875,-0.0007,1.4882,1.4892,1.4865,103010,N.A.
12:00 - 13:00,1.4892,0.0017,1.4875,1.4893,1.4866,71751,N.A.
13:00 - 14:00,1.4881,-0.0011,1.4892,1.49,1.488,58519,N.A.
14:00 - 15:00,1.4885,0.0004,1.4881,1.4893,1.4876,61419,N.A.
15:00 - 16:00,1.4899,0.0014,1.4885,1.49,1.4885,52222,N.A.
16:00 - 17:00,1.4901,0.0002,1.4899,1.4904,1.4887,51969,N.A.
17:00 - 18:00,1.4906,0.0005,1.4901,1.4908,1.4897,32485,N.A.
18:00 - 19:00,1.4929,0.0023,1.4906,1.4929,1.4903,40887,N.A.
19:00 - 20:00,1.4905,-0.0024,1.4929,1.4929,1.4903,50716,N.A.
20:00 - 21:00,1.4906,0.0001,1.4905,1.4909,1.4897,49913,N.A.
21:00 - 22:00,1.4911,0.0005,1.4906,1.4913,1.4904,47444,N.A.
22:00 - 23:00,1.4906,-0.0005,1.4911,1.4913,1.4886,55665,N.A.
23:00 - 00:00,1.4917,0.0011,1.4905,1.4926,1.4905,71069,N.A.
18DEC2015_00:00:00.000,,,,,,,
00:00 - 01:00,1.4929,0.0012,1.4917,1.493,1.4916,63186,N.A.
01:00 - 02:00,1.4941,0.0012,1.4929,1.4949,1.4925,58506,N.A.
02:00 - 03:00,1.4938,-0.0003,1.4941,1.4947,1.493,80444,N.A.
03:00 - 04:00,1.4939,0.0001,1.4938,1.495,1.4897,117843,N.A.
04:00 - 05:00,1.4923,-0.0016,1.4939,1.4939,1.4917,103324,N.A.
05:00 - 06:00,1.4933,0.001,1.4923,1.4938,1.4915,79698,N.A.
06:00 - 07:00,1.4918,-0.0015,1.4933,1.4936,1.4917,76195,N.A.
07:00 - 08:00,1.4904,-0.0014,1.4918,1.4936,1.4904,70155,N.A.
08:00 - 09:00,1.4895,-0.0009,1.4904,1.492,1.4892,86942,N.A.
09:00 - 10:00,1.4904,0.0009,1.4895,1.4905,1.4887,101887,N.A.
10:00 - 11:00,1.4893,-0.0011,1.4904,1.4925,1.4886,123813,N.A.
11:00 - 12:00,1.4912,0.0019,1.4893,1.4915,1.4886,106972,N.A.
12:00 - 13:00,1.4896,-0.0016,1.4912,1.4916,1.4895,59966,N.A.
13:00 - 14:00,1.4895,-0.0001,1.4896,1.49,1.4895,52302,N.A.
14:00 - 15:00,1.4914,0.0019,1.4895,1.4914,1.4895,57396,N.A.
15:00 - 16:00,1.4919,0.0005,1.4914,1.492,1.4907,56291,N.A.
16:00 - 17:00,1.4895,-0.0024,1.4919,1.4925,1.4887,60911,N.A.
20DEC2015_00:00:00.000,,,,,,,
13:00 - 14:00,1.491,0.0015,1.4899,1.4913,1.4895,4224,N.A.
14:00 - 15:00,1.4921,0.0011,1.491,1.4927,1.4907,4385,N.A.
15:00 - 16:00,1.4917,-0.0004,1.4921,1.4929,1.491,5485,N.A.
16:00 - 17:00,1.4902,-0.0015,1.4917,1.4921,1.4902,8432,N.A.
17:00 - 18:00,1.4905,0.0003,1.4902,1.4911,1.4892,23206,N.A.
18:00 - 19:00,1.4908,0.0003,1.4905,1.4914,1.4902,45864,N.A.
19:00 - 20:00,1.4911,0.0003,1.4908,1.4914,1.4903,51058,N.A.
20:00 - 21:00,1.4917,0.0006,1.4911,1.492,1.491,53865,N.A.
21:00 - 22:00,1.4915,-0.0002,1.4917,1.4918,1.4911,37257,N.A.
22:00 - 23:00,1.4914,-0.0001,1.4915,1.4918,1.491,38033,N.A.
23:00 - 00:00,1.4917,0.0003,1.4914,1.4921,1.4913,36840,N.A.
21DEC2015_00:00:00.000,,,,,,,
00:00 - 01:00,1.4918,0.0001,1.4917,1.492,1.4914,35454,N.A.
01:00 - 02:00,1.4926,0.0008,1.4918,1.493,1.4916,37364,N.A.
02:00 - 03:00,1.4911,-0.0015,1.4926,1.4926,1.4903,69211,N.A.
03:00 - 04:00,1.4898,-0.0013,1.4911,1.4922,1.4894,74066,N.A.
04:00 - 05:00,1.4907,0.0009,1.4898,1.4912,1.4894,70410,N.A.
05:00 - 06:00,1.4893,-0.0014,1.4907,1.4909,1.4885,77421,N.A.
06:00 - 07:00,1.4897,0.0004,1.4893,1.4898,1.4885,76019,N.A.
07:00 - 08:00,1.4898,0.0001,1.4897,1.4909,1.489,68813,N.A.
08:00 - 09:00,1.4911,0.0013,1.4898,1.4921,1.4892,83011,N.A.
09:00 - 10:00,1.4914,0.0003,1.4911,1.4918,1.4901,102842,N.A.
10:00 - 11:00,1.4885,-0.0029,1.4914,1.4923,1.4885,106514,N.A.
11:00 - 12:00,1.4905,0.002,1.4885,1.4909,1.4878,118961,N.A.
12:00 - 13:00,1.4883,-0.0022,1.4905,1.4912,1.4881,73809,N.A.
13:00 - 14:00,1.488,-0.0003,1.4883,1.4894,1.488,52219,N.A.
14:00 - 15:00,1.4886,0.0006,1.488,1.4891,1.488,62296,N.A.
15:00 - 16:00,1.4882,-0.0004,1.4886,1.4886,1.4881,40687,N.A.
16:00 - 17:00,1.4885,0.0003,1.4882,1.4887,1.4882,45930,N.A.
17:00 - 18:00,1.4885,0,1.4885,1.4888,1.4882,32084,N.A.
18:00 - 19:00,1.4893,0.0008,1.4885,1.4899,1.4884,79555,N.A.
19:00 - 20:00,1.489,-0.0003,1.4893,1.4897,1.4888,55855,N.A.
20:00 - 21:00,1.4892,0.0002,1.489,1.4895,1.4886,62119,N.A.
21:00 - 22:00,1.4888,-0.0004,1.4892,1.4892,1.4885,61789,N.A.
22:00 - 23:00,1.4884,-0.0004,1.4888,1.4889,1.4879,45910,N.A.
23:00 - 00:00,1.4888,0.0004,1.4884,1.4889,1.4882,38620,N.A.
22DEC2015_00:00:00.000,,,,,,,
00:00 - 01:00,1.4887,-0.0001,1.4888,1.4888,1.4882,33931,N.A.
01:00 - 02:00,1.4887,0,1.4887,1.489,1.4883,33167,N.A.
02:00 - 03:00,1.4894,0.0007,1.4887,1.4897,1.4885,51331,N.A.
03:00 - 04:00,1.4896,0.0002,1.4894,1.49,1.4885,62336,N.A.
04:00 - 05:00,1.4889,-0.0007,1.4896,1.4908,1.4886,86075,N.A.
05:00 - 06:00,1.4885,-0.0004,1.4889,1.4898,1.4885,67760,N.A.
06:00 - 07:00,1.4873,-0.0012,1.4885,1.4891,1.4871,70602,N.A.
07:00 - 08:00,1.4873,0,1.4873,1.4878,1.4865,68352,N.A.
08:00 - 09:00,1.4863,-0.001,1.4873,1.4878,1.486,99022,N.A.
09:00 - 10:00,1.484,-0.0023,1.4863,1.4865,1.4827,97289,N.A.
10:00 - 11:00,1.4825,-0.0015,1.484,1.4849,1.4825,93746,N.A.
11:00 - 12:00,1.481,-0.0015,1.4825,1.4829,1.4808,93682,N.A.
12:00 - 13:00,1.482,0.001,1.481,1.4823,1.4807,70338,N.A.
13:00 - 14:00,1.4809,-0.0011,1.482,1.4822,1.4806,42789,N.A.
14:00 - 15:00,1.4813,0.0004,1.4809,1.4816,1.4807,43580,N.A.
15:00 - 16:00,1.4815,0.0002,1.4813,1.4819,1.481,40252,N.A.
16:00 - 17:00,1.4828,0.0013,1.4815,1.4828,1.4813,40811,N.A.
17:00 - 18:00,1.4827,-0.0001,1.4828,1.4828,1.4821,30824,N.A.
18:00 - 19:00,1.4821,-0.0006,1.4827,1.4828,1.482,47812,N.A.
19:00 - 20:00,1.4827,0.0006,1.4821,1.483,1.4821,35000,N.A.
20:00 - 21:00,1.4828,0.0001,1.4827,1.4829,1.4823,35780,N.A.
21:00 - 22:00,1.483,0.0002,1.4828,1.483,1.4827,35141,N.A.
22:00 - 23:00,1.4834,0.0004,1.483,1.4835,1.4827,31333,N.A.
23:00 - 00:00,1.4834,0,1.4834,1.4835,1.4831,29736,N.A.
23DEC2015_00:00:00.000,,,,,,,
00:00 - 01:00,1.4846,0.0012,1.4834,1.4848,1.4834,36276,N.A.
01:00 - 02:00,1.4852,0.0006,1.4846,1.4855,1.4844,42040,N.A.
02:00 - 03:00,1.4856,0.0004,1.4852,1.4861,1.4846,60437,N.A.
03:00 - 04:00,1.4835,-0.0021,1.4856,1.4857,1.4835,85522,N.A.
04:00 - 05:00,1.4846,0.0011,1.4835,1.4856,1.4832,88882,N.A.
05:00 - 06:00,1.4876,0.003,1.4846,1.4881,1.4844,73926,N.A.
06:00 - 07:00,1.4887,0.0011,1.4876,1.4891,1.487,72616,N.A.
07:00 - 08:00,1.4884,-0.0003,1.4887,1.49,1.4882,87535,N.A.
08:00 - 09:00,1.4887,0.0003,1.4884,1.4901,1.4878,88797,N.A.
09:00 - 10:00,1.4877,-0.001,1.4887,1.4893,1.486,85973,N.A.
10:00 - 11:00,1.4868,-0.0009,1.4877,1.4889,1.4865,78800,N.A.
11:00 - 12:00,1.4862,-0.0006,1.4868,1.4882,1.4859,86965,N.A.
12:00 - 13:00,1.4879,0.0017,1.4862,1.4881,1.4857,53145,N.A.
13:00 - 14:00,1.4876,-0.0003,1.4879,1.488,1.4861,61472,N.A.
14:00 - 15:00,1.487,-0.0006,1.4876,1.4883,1.4855,61375,N.A.
15:00 - 16:00,1.4878,0.0008,1.487,1.4881,1.4869,39943,N.A.
16:00 - 17:00,1.4871,-0.0007,1.4878,1.4878,1.4867,39150,N.A.
17:00 - 18:00,1.4872,0.0001,1.4871,1.4873,1.4863,32578,N.A.
18:00 - 19:00,1.4874,0.0002,1.4872,1.4875,1.487,35250,N.A.
19:00 - 20:00,1.488,0.0006,1.4874,1.4883,1.4874,35589,N.A.
20:00 - 21:00,1.4884,0.0004,1.488,1.4886,1.4876,31392,N.A.
21:00 - 22:00,1.4884,0,1.4884,1.4886,1.4879,37070,N.A.
22:00 - 23:00,1.4877,-0.0007,1.4884,1.4886,1.4875,33503,N.A.
23:00 - 00:00,1.4884,0.0007,1.4877,1.4884,1.4876,33864,N.A.
24DEC2015_00:00:00.000,,,,,,,
00:00 - 01:00,1.4876,-0.0008,1.4884,1.4888,1.4876,33580,N.A.
01:00 - 02:00,1.4878,0.0002,1.4876,1.4883,1.4871,36995,N.A.
02:00 - 03:00,1.4906,0.0028,1.4878,1.4911,1.4878,59330,N.A.
03:00 - 04:00,1.4872,-0.0034,1.4906,1.4909,1.4872,74365,N.A.
04:00 - 05:00,1.4892,0.002,1.4872,1.4893,1.487,70956,N.A.
05:00 - 06:00,1.4893,0.0001,1.4892,1.4908,1.4889,63558,N.A.
06:00 - 07:00,1.492,0.0027,1.4893,1.4924,1.4887,60794,N.A.
07:00 - 08:00,1.4908,-0.0012,1.492,1.4937,1.4908,63743,N.A.
08:00 - 09:00,1.4915,0.0007,1.4908,1.4929,1.4902,75437,N.A.
09:00 - 10:00,1.4922,0.0007,1.4915,1.4934,1.4915,54392,N.A.
10:00 - 11:00,1.4941,0.0019,1.4922,1.4942,1.4909,56064,N.A.
11:00 - 12:00,1.4941,0,1.4941,1.4944,1.4928,50285,N.A.
12:00 - 13:00,1.4927,-0.0014,1.4941,1.4945,1.4919,56069,N.A.
13:00 - 14:00,1.4922,-0.0005,1.4927,1.4936,1.492,53937,N.A.
14:00 - 15:00,1.4912,-0.001,1.4922,1.4925,1.4908,29774,N.A.
15:00 - 16:00,1.4912,0,1.4912,1.4925,1.4909,22137,N.A.
16:00 - 17:00,1.491,-0.0002,1.4912,1.4916,1.4905,20554,N.A.
17:00 - 18:00,1.4912,0.0002,1.491,1.4922,1.4884,9599,N.A.
18:00 - 19:00,1.4921,0.0009,1.4912,1.4923,1.4908,10482,N.A.
19:00 - 20:00,1.4932,0.0011,1.4921,1.4937,1.4911,12836,N.A.
20:00 - 21:00,1.4939,0.0007,1.4932,1.494,1.4921,14300,N.A.
21:00 - 22:00,1.4934,-0.0005,1.4939,1.4943,1.4932,12921,N.A.
22:00 - 23:00,1.4938,0.0004,1.4934,1.4939,1.493,11421,N.A.
23:00 - 00:00,1.4936,-0.0002,1.4938,1.4941,1.4933,7945,N.A.
25DEC2015_00:00:00.000,,,,,,,
00:00 - 01:00,1.4938,0.0002,1.4936,1.4942,1.4933,9206,N.A.
01:00 - 02:00,1.4942,0.0004,1.4938,1.4944,1.4936,10429,N.A.
02:00 - 03:00,1.4936,-0.0006,1.4942,1.4943,1.4934,8260,N.A.
03:00 - 04:00,1.4913,-0.0023,1.4936,1.4958,1.4911,635,N.A.
27DEC2015_00:00:00.000,,,,,,,
13:00 - 14:00,1.4914,0.0001,1.4915,1.4949,1.4895,3002,N.A.
14:00 - 15:00,1.493,0.0016,1.4914,1.4932,1.4895,2658,N.A.
15:00 - 16:00,1.4905,-0.0025,1.493,1.4969,1.4875,4367,N.A.
16:00 - 17:00,1.4912,0.0007,1.4905,1.4916,1.4895,7036,N.A.
17:00 - 18:00,1.4921,0.0009,1.4912,1.4931,1.4906,20994,N.A.
18:00 - 19:00,1.4924,0.0003,1.4921,1.4935,1.4921,47017,N.A.
19:00 - 20:00,1.4919,-0.0005,1.4924,1.4926,1.4916,45090,N.A.
20:00 - 21:00,1.492,0.0001,1.4919,1.4921,1.4908,40156,N.A.
21:00 - 22:00,1.4922,0.0002,1.492,1.4925,1.4919,36171,N.A.
22:00 - 23:00,1.4926,0.0004,1.4922,1.4926,1.492,29546,N.A.
23:00 - 00:00,1.4921,-0.0005,1.4926,1.4926,1.492,25232,N.A.
28DEC2015_00:00:00.000,,,,,,,
00:00 - 01:00,1.4923,0.0002,1.4921,1.4923,1.4918,30497,N.A.
01:00 - 02:00,1.4913,-0.001,1.4923,1.4924,1.4912,47174,N.A.
02:00 - 03:00,1.4923,0.001,1.4913,1.4927,1.4907,80331,N.A.
03:00 - 04:00,1.4921,-0.0002,1.4923,1.4929,1.4918,65276,N.A.
04:00 - 05:00,1.4927,0.0006,1.4921,1.4932,1.492,48904,N.A.
05:00 - 06:00,1.4913,-0.0014,1.4927,1.4929,1.4913,48628,N.A.
06:00 - 07:00,1.4908,-0.0005,1.4913,1.4919,1.4908,50108,N.A.
07:00 - 08:00,1.4909,0.0001,1.4908,1.4909,1.4897,54037,N.A.
08:00 - 09:00,1.4906,-0.0003,1.4909,1.491,1.4898,61503,N.A.
09:00 - 10:00,1.4897,-0.0009,1.4906,1.4913,1.4894,58364,N.A.
10:00 - 11:00,1.4906,0.0009,1.4897,1.4906,1.4882,77105,N.A.
11:00 - 12:00,1.4882,-0.0024,1.4906,1.4906,1.4879,65146,N.A.
12:00 - 13:00,1.4878,-0.0004,1.4882,1.4885,1.4877,42674,N.A.
13:00 - 14:00,1.4879,0.0001,1.4878,1.4888,1.4877,44861,N.A.
14:00 - 15:00,1.4885,0.0006,1.4879,1.4886,1.4874,43590,N.A.
15:00 - 16:00,1.4878,-0.0007,1.4885,1.4886,1.4876,38639,N.A.
16:00 - 17:00,1.488,0.0002,1.4878,1.4882,1.4876,34150,N.A.
17:00 - 18:00,1.4882,0.0002,1.488,1.4883,1.4877,32260,N.A.
18:00 - 19:00,1.4892,0.001,1.4882,1.4893,1.4882,43173,N.A.
19:00 - 20:00,1.4894,0.0002,1.4892,1.4898,1.489,56551,N.A.
20:00 - 21:00,1.4897,0.0003,1.4894,1.4897,1.4892,36033,N.A.
21:00 - 22:00,1.4904,0.0007,1.4897,1.4905,1.4897,31440,N.A.
22:00 - 23:00,1.4904,0,1.4904,1.4906,1.4901,28160,N.A.
23:00 - 00:00,1.4902,-0.0002,1.4904,1.4905,1.4902,27017,N.A.
29DEC2015_00:00:00.000,,,,,,,
00:00 - 01:00,1.4903,0.0001,1.4903,1.4906,1.4902,34184,N.A.
01:00 - 02:00,1.4905,0.0002,1.4903,1.4907,1.4902,29437,N.A.
02:00 - 03:00,1.4898,-0.0007,1.4905,1.4909,1.4891,51861,N.A.
03:00 - 04:00,1.4884,-0.0014,1.4898,1.4914,1.4869,74791,N.A.
04:00 - 05:00,1.4871,-0.0013,1.4884,1.4892,1.4866,72319,N.A.
05:00 - 06:00,1.4844,-0.0027,1.4871,1.4875,1.484,73130,N.A.
06:00 - 07:00,1.4824,-0.002,1.4844,1.4848,1.4822,65699,N.A.
07:00 - 08:00,1.4821,-0.0003,1.4824,1.4835,1.4811,63956,N.A.
08:00 - 09:00,1.4799,-0.0022,1.4821,1.4822,1.4791,90665,N.A.
09:00 - 10:00,1.4807,0.0008,1.4799,1.4811,1.4797,81044,N.A.
10:00 - 11:00,1.4795,-0.0012,1.4807,1.4812,1.4793,83363,N.A.
11:00 - 12:00,1.4794,-0.0001,1.4795,1.4804,1.4786,70677,N.A.
12:00 - 13:00,1.4807,0.0013,1.4794,1.4809,1.4792,48214,N.A.
13:00 - 14:00,1.4821,0.0014,1.4807,1.4824,1.4804,45946,N.A.
14:00 - 15:00,1.483,0.0009,1.4821,1.4831,1.4816,42329,N.A.
15:00 - 16:00,1.4825,-0.0005,1.483,1.4831,1.4823,39264,N.A.
16:00 - 17:00,1.4817,-0.0008,1.4825,1.4826,1.4815,40486,N.A.
17:00 - 18:00,1.4813,-0.0004,1.4817,1.4824,1.4812,33264,N.A.
18:00 - 19:00,1.4821,0.0008,1.4813,1.4823,1.4813,42024,N.A.
19:00 - 20:00,1.4821,0,1.4821,1.4827,1.4819,41214,N.A.
20:00 - 21:00,1.482,-0.0001,1.4821,1.4825,1.4815,34854,N.A.
21:00 - 22:00,1.4831,0.0011,1.482,1.4835,1.482,41258,N.A.
22:00 - 23:00,1.4829,-0.0002,1.4831,1.4834,1.4827,32569,N.A.
23:00 - 00:00,1.4834,0.0005,1.4829,1.4835,1.4829,30919,N.A.
30DEC2015_00:00:00.000,,,,,,,
00:00 - 01:00,1.4834,0,1.4835,1.4839,1.4833,34198,N.A.
01:00 - 02:00,1.4837,0.0003,1.4834,1.4844,1.4834,41682,N.A.
02:00 - 03:00,1.4815,-0.0022,1.4837,1.4838,1.4815,51982,N.A.
03:00 - 04:00,1.4816,0.0001,1.4815,1.4831,1.4812,71678,N.A.
04:00 - 05:00,1.4837,0.0021,1.4816,1.4842,1.4816,73938,N.A.
05:00 - 06:00,1.4818,-0.0019,1.4837,1.4839,1.4813,68405,N.A.
06:00 - 07:00,1.4809,-0.0009,1.4818,1.4822,1.4802,67114,N.A.
07:00 - 08:00,1.4804,-0.0005,1.4809,1.4812,1.4793,76000,N.A.
08:00 - 09:00,1.4813,0.0009,1.4804,1.4813,1.4794,85045,N.A.
09:00 - 10:00,1.4825,0.0012,1.4813,1.4848,1.4813,77878,N.A.
10:00 - 11:00,1.4833,0.0008,1.4825,1.4849,1.4821,105681,N.A.
11:00 - 12:00,1.4831,-0.0002,1.4833,1.4845,1.4826,74224,N.A.
12:00 - 13:00,1.4826,-0.0005,1.4831,1.4834,1.4825,44309,N.A.
13:00 - 14:00,1.4823,-0.0003,1.4826,1.4836,1.4821,53712,N.A.
14:00 - 15:00,1.4834,0.0011,1.4823,1.4834,1.4817,49612,N.A.
15:00 - 16:00,1.4818,-0.0016,1.4834,1.4834,1.4818,56602,N.A.
16:00 - 17:00,1.4816,-0.0002,1.4818,1.4821,1.4812,43643,N.A.
17:00 - 18:00,1.4809,-0.0007,1.4816,1.4824,1.4809,28456,N.A.
18:00 - 19:00,1.4818,0.0009,1.4809,1.4818,1.4809,32372,N.A.
19:00 - 20:00,1.4821,0.0003,1.4818,1.4822,1.4815,38384,N.A.
20:00 - 21:00,1.4823,0.0002,1.4821,1.4824,1.4817,35640,N.A.
21:00 - 22:00,1.4819,-0.0004,1.4823,1.4826,1.4819,33419,N.A.
22:00 - 23:00,1.4822,0.0003,1.4819,1.4823,1.4819,25876,N.A.
23:00 - 00:00,1.4824,0.0002,1.4822,1.4825,1.4821,28152,N.A.
31DEC2015_00:00:00.000,,,,,,,
00:00 - 01:00,1.4823,-0.0001,1.4824,1.4828,1.4823,24912,N.A.
01:00 - 02:00,1.4823,0,1.4823,1.4829,1.4821,34700,N.A.
02:00 - 03:00,1.4833,0.001,1.4823,1.4833,1.4821,49878,N.A.
03:00 - 04:00,1.4829,-0.0004,1.4833,1.4845,1.4819,60922,N.A.
04:00 - 05:00,1.4825,-0.0004,1.4829,1.4833,1.4815,61969,N.A.
05:00 - 06:00,1.4814,-0.0011,1.4825,1.4837,1.4812,76189,N.A.
06:00 - 07:00,1.4818,0.0004,1.4814,1.4831,1.4808,73106,N.A.
07:00 - 08:00,1.4821,0.0003,1.4818,1.4841,1.4811,83331,N.A.
08:00 - 09:00,1.4821,0,1.4821,1.4839,1.4817,106231,N.A.
09:00 - 10:00,1.4799,-0.0022,1.4821,1.4828,1.4797,85504,N.A.
10:00 - 11:00,1.474,-0.0059,1.4799,1.4807,1.4739,123828,N.A.
11:00 - 12:00,1.4745,0.0005,1.474,1.4755,1.4734,107404,N.A.
12:00 - 13:00,1.4734,-0.0011,1.4745,1.475,1.4733,75552,N.A.
13:00 - 14:00,1.4739,0.0005,1.4734,1.4752,1.4732,69098,N.A.
14:00 - 15:00,1.4727,-0.0012,1.4739,1.474,1.4727,54834,N.A.
15:00 - 16:00,1.4741,0.0014,1.4727,1.4753,1.4727,64326,N.A.
16:00 - 17:00,1.4736,-0.0005,1.4741,1.4751,1.4728,37462,N.A.
17:00 - 18:00,1.4746,0.001,1.4736,1.476,1.4736,454,N.A.
