Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
11:30 - 12:30,1314.58,-3.55,1318.23,1320.53,1312.16,240,N.A.
12:30 - 13:30,1313.24,-1.34,1314.85,1317.95,1313.09,240,N.A.
13:30 - 14:30,1312.42,-0.82,1312.46,1317.52,1311.64,240,N.A.
14:30 - 15:30,1314.17,1.75,1312.13,1316.67,1308.4,240,N.A.
15:30 - 16:30,1304.34,-9.83,1313.7,1313.7,1303.42,180,N.A.
07MAR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1305.9,1.56,1301.53,1310.31,1291.42,240,N.A.
10:30 - 11:30,1299.4,-6.5,1305.36,1313.24,1299.1,239,N.A.
11:30 - 12:30,1295.26,-4.14,1299.89,1302.88,1293.8,240,N.A.
12:30 - 13:30,1295.04,-0.22,1295.96,1298.42,1292.48,240,N.A.
13:30 - 14:30,1285.85,-9.19,1295.08,1295.08,1283.34,240,N.A.
14:30 - 15:30,1296.07,10.22,1285.75,1301.82,1282.43,240,N.A.
15:30 - 16:30,1293.37,-2.7,1295.69,1298.31,1290.83,180,N.A.
10MAR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1289.07,-4.3,1293.16,1295.01,1287,240,N.A.
10:30 - 11:30,1283.45,-5.62,1289.49,1293.43,1283.45,240,N.A.
11:30 - 12:30,1282.37,-1.08,1284.01,1286.04,1278.01,240,N.A.
12:30 - 13:30,1282.13,-0.24,1281.85,1287.67,1281.61,240,N.A.
13:30 - 14:30,1276.35,-5.78,1282.07,1283.72,1272.76,240,N.A.
14:30 - 15:30,1277.66,1.31,1276.22,1279.89,1273.85,240,N.A.
15:30 - 16:30,1273.37,-4.29,1277.95,1278.92,1272.66,180,N.A.
11MAR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1298.91,25.54,1274.4,1303.26,1274.4,240,N.A.
10:30 - 11:30,1296.4,-2.51,1299.61,1299.9,1293.05,240,N.A.
11:30 - 12:30,1291.52,-4.88,1296.29,1297.28,1286.56,240,N.A.
12:30 - 13:30,1297.01,5.49,1291.49,1297.31,1285.94,240,N.A.
13:30 - 14:30,1300.96,3.95,1297.45,1302.84,1293.69,240,N.A.
14:30 - 15:30,1314.25,13.29,1300.67,1314.25,1300.02,239,N.A.
15:30 - 16:30,1320.65,6.4,1314.26,1320.65,1310.61,180,N.A.
12MAR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1318.86,-1.79,1321.13,1325.39,1315.64,240,N.A.
10:30 - 11:30,1330.17,11.31,1318.52,1333.26,1317.92,239,N.A.
11:30 - 12:30,1323.54,-6.63,1329.95,1330.64,1323.07,240,N.A.
12:30 - 13:30,1323.73,0.19,1323.7,1325.57,1320.37,240,N.A.
13:30 - 14:30,1318.06,-5.67,1323.58,1323.58,1316.35,240,N.A.
14:30 - 15:30,1314.3,-3.76,1317.99,1323,1314.17,239,N.A.
15:30 - 16:30,1308.77,-5.53,1314.36,1315.33,1307.86,180,N.A.
13MAR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1286.64,-22.13,1305.26,1305.26,1285.25,240,N.A.
10:30 - 11:30,1299.46,12.82,1287.06,1302.43,1282.11,240,N.A.
11:30 - 12:30,1300.76,1.3,1298.72,1307.28,1296.14,240,N.A.
12:30 - 13:30,1313.69,12.93,1301.15,1314.42,1296.78,240,N.A.
13:30 - 14:30,1321.08,7.39,1314.03,1321.68,1310.93,240,N.A.
14:30 - 15:30,1318.21,-2.87,1320.79,1321,1312.49,240,N.A.
15:30 - 16:30,1315.48,-2.73,1318.87,1321.62,1313.14,180,N.A.
14MAR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1295.89,-19.59,1316.05,1321.47,1278.35,240,N.A.
10:30 - 11:30,1291.04,-4.85,1293.82,1299.11,1285.26,240,N.A.
11:30 - 12:30,1292.82,1.78,1290.37,1299.94,1288.95,240,N.A.
12:30 - 13:30,1285.34,-7.48,1292.02,1294.8,1283.59,240,N.A.
13:30 - 14:30,1276.35,-8.99,1285.57,1290.11,1275.96,240,N.A.
14:30 - 15:30,1296.38,20.03,1276.36,1299.05,1274.86,240,N.A.
15:30 - 16:30,1288.14,-8.24,1296.19,1296.19,1283.06,180,N.A.
17MAR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1277.52,-10.62,1283.21,1283.21,1262.71,240,N.A.
10:30 - 11:30,1271.41,-6.11,1277.27,1284.96,1269.95,240,N.A.
11:30 - 12:30,1261.12,-10.29,1271.62,1274.83,1259.84,240,N.A.
12:30 - 13:30,1260.76,-0.36,1261.02,1268.59,1256.98,240,N.A.
13:30 - 14:30,1266.79,6.03,1260.8,1275.51,1257.93,240,N.A.
14:30 - 15:30,1279.35,12.56,1266.68,1284.26,1264.8,240,N.A.
15:30 - 16:30,1276.6,-2.75,1279.38,1287.5,1276.43,180,N.A.
18MAR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1303.29,26.69,1277.16,1305.83,1277.16,241,N.A.
10:30 - 11:30,1310.09,6.8,1303.48,1310.58,1302.2,240,N.A.
11:30 - 12:30,1310.34,0.25,1309.96,1312.15,1307.84,240,N.A.
12:30 - 13:30,1314.32,3.98,1310.33,1315.92,1310.31,240,N.A.
13:30 - 14:30,1304.57,-9.75,1314.56,1316.08,1301.37,240,N.A.
14:30 - 15:30,1319.22,14.65,1304.28,1322.16,1296,239,N.A.
15:30 - 16:30,1330.74,11.52,1319.61,1330.74,1318.86,180,N.A.
19MAR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1331.72,0.98,1330.97,1341.51,1330.97,240,N.A.
10:30 - 11:30,1336.14,4.42,1331.96,1336.81,1325.97,240,N.A.
11:30 - 12:30,1327.67,-8.47,1336.34,1337.19,1327.17,240,N.A.
12:30 - 13:30,1320.79,-6.88,1327.63,1328.23,1320.18,240,N.A.
13:30 - 14:30,1313.95,-6.84,1320.52,1320.75,1310.08,240,N.A.
14:30 - 15:30,1307.7,-6.25,1313.96,1319.27,1306.37,240,N.A.
15:30 - 16:30,1298.42,-9.28,1308.2,1309.59,1298.42,180,N.A.
20MAR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1309.12,10.7,1299.67,1310.81,1295.22,240,N.A.
10:30 - 11:30,1315.12,6,1308.5,1315.52,1307.4,240,N.A.
11:30 - 12:30,1308.64,-6.48,1315.42,1315.59,1307.19,240,N.A.
12:30 - 13:30,1312.92,4.28,1309.04,1312.97,1305.47,240,N.A.
13:30 - 14:30,1319.6,6.68,1312.4,1319.63,1312.35,240,N.A.
14:30 - 15:30,1325.91,6.31,1319.4,1330.63,1319.13,240,N.A.
15:30 - 16:30,1329.51,3.6,1325.93,1330.67,1323.41,180,N.A.
24MAR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1349.73,20.22,1330.29,1352.7,1330.29,240,N.A.
10:30 - 11:30,1353.61,3.88,1349.31,1355.69,1349.31,240,N.A.
11:30 - 12:30,1355.99,2.38,1353.43,1357.21,1352.75,240,N.A.
12:30 - 13:30,1357.52,1.53,1356.01,1359.68,1355.39,240,N.A.
13:30 - 14:30,1356.13,-1.39,1357.49,1358.56,1353.93,240,N.A.
14:30 - 15:30,1351.02,-5.11,1356.28,1357.05,1349.93,240,N.A.
15:30 - 16:30,1349.88,-1.14,1349.94,1352.7,1347.55,180,N.A.
25MAR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1344.02,-5.86,1349.07,1354.8,1341.21,240,N.A.
10:30 - 11:30,1349.22,5.2,1344.57,1350.14,1342.06,240,N.A.
11:30 - 12:30,1352.92,3.7,1348.93,1352.95,1345.54,240,N.A.
12:30 - 13:30,1353.14,0.22,1352.36,1353.87,1350.04,239,N.A.
13:30 - 14:30,1354.07,0.93,1353.26,1356.98,1352.37,240,N.A.
14:30 - 15:30,1355.66,1.59,1354.02,1357.47,1351.91,240,N.A.
15:30 - 16:30,1352.99,-2.67,1356.32,1356.53,1350.73,180,N.A.
26MAR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1343.04,-9.95,1352.45,1352.45,1340.74,240,N.A.
10:30 - 11:30,1341.94,-1.1,1343.24,1343.24,1336.41,240,N.A.
11:30 - 12:30,1341.29,-0.65,1342.26,1343.66,1339.87,240,N.A.
12:30 - 13:30,1339.61,-1.68,1341.42,1341.91,1338.2,240,N.A.
13:30 - 14:30,1340.97,1.36,1339.59,1341.99,1337.2,240,N.A.
14:30 - 15:30,1339.46,-1.51,1340.48,1347.56,1339.46,240,N.A.
15:30 - 16:30,1341.13,1.67,1339.84,1341.72,1338.17,180,N.A.
27MAR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1332.41,-8.72,1340.34,1345.14,1332.37,240,N.A.
10:30 - 11:30,1335.82,3.41,1332.54,1337.38,1329.51,240,N.A.
11:30 - 12:30,1343.85,8.03,1335.47,1343.85,1334.74,240,N.A.
12:30 - 13:30,1340.38,-3.47,1344.52,1345.62,1340.18,240,N.A.
13:30 - 14:30,1334.68,-5.7,1340.73,1340.73,1331.71,240,N.A.
14:30 - 15:30,1334.18,-0.5,1334.71,1341.16,1332.81,240,N.A.
15:30 - 16:30,1325.76,-8.42,1333.76,1335.08,1325.66,180,N.A.
28MAR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1331.91,6.15,1327.02,1334.87,1327.02,240,N.A.
10:30 - 11:30,1329.87,-2.04,1331.29,1332.74,1326.35,240,N.A.
11:30 - 12:30,1328.94,-0.93,1330.34,1332.68,1326.58,240,N.A.
12:30 - 13:30,1327.02,-1.92,1328.85,1328.92,1324.74,240,N.A.
13:30 - 14:30,1320.83,-6.19,1326.73,1326.92,1320.45,240,N.A.
14:30 - 15:30,1317.91,-2.92,1321.21,1322.44,1315.28,240,N.A.
15:30 - 16:30,1315.22,-2.69,1317.91,1318.7,1312.95,180,N.A.
31MAR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1316.36,1.14,1315.92,1321.89,1312.81,240,N.A.
10:30 - 11:30,1321.95,5.59,1316.25,1322.35,1315.62,240,N.A.
11:30 - 12:30,1322.29,0.34,1321.82,1325.08,1320.84,240,N.A.
12:30 - 13:30,1327.21,4.92,1322.25,1327.6,1321.69,240,N.A.
13:30 - 14:30,1324.51,-2.7,1327.4,1328.52,1322.76,240,N.A.
14:30 - 15:30,1321.86,-2.65,1324.51,1325.74,1319.49,240,N.A.
15:30 - 16:30,1322.7,0.84,1321.87,1326.95,1320.84,180,N.A.
01APR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1346.04,23.34,1326.41,1347.64,1326.41,240,N.A.
10:30 - 11:30,1350.43,4.39,1345.99,1352.89,1345.99,240,N.A.
11:30 - 12:30,1357.97,7.54,1350.37,1358.4,1349.89,240,N.A.
12:30 - 13:30,1360,2.03,1357.85,1360.49,1355.16,240,N.A.
13:30 - 14:30,1358.67,-1.33,1360.05,1360.61,1355.44,240,N.A.
14:30 - 15:30,1364.42,5.75,1358.62,1365.97,1358.62,239,N.A.
15:30 - 16:30,1370.18,5.76,1364.64,1370.18,1360.38,180,N.A.
02APR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1370.66,0.48,1369.96,1371.28,1364.06,239,N.A.
10:30 - 11:30,1372.26,1.6,1370.47,1377.95,1370.47,240,N.A.
11:30 - 12:30,1373.28,1.02,1372.48,1377.6,1372.19,239,N.A.
12:30 - 13:30,1370.67,-2.61,1373.56,1374.62,1368.61,240,N.A.
13:30 - 14:30,1371.89,1.22,1370.7,1376.35,1368.53,240,N.A.
14:30 - 15:30,1366.96,-4.93,1371.96,1372.06,1361.55,240,N.A.
15:30 - 16:30,1367.53,0.57,1366.9,1367.65,1364.18,180,N.A.
03APR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1363.09,-4.44,1365.69,1367.65,1358.68,240,N.A.
10:30 - 11:30,1363.33,0.24,1362.72,1364.99,1359.74,240,N.A.
11:30 - 12:30,1365.75,2.42,1363.56,1368.83,1363.56,240,N.A.
12:30 - 13:30,1374.61,8.86,1365.59,1375.66,1365.08,240,N.A.
13:30 - 14:30,1370.68,-3.93,1374.48,1374.57,1369.38,240,N.A.
14:30 - 15:30,1369.56,-1.12,1370.76,1373.74,1368.56,240,N.A.
15:30 - 16:30,1369.31,-0.25,1369.49,1370.59,1365.74,180,N.A.
04APR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1366.21,-3.1,1369.85,1371.03,1363.51,240,N.A.
10:30 - 11:30,1372.34,6.13,1366.12,1372.34,1362.83,240,N.A.
11:30 - 12:30,1376.24,3.9,1372.36,1376.5,1369.67,240,N.A.
12:30 - 13:30,1380.65,4.41,1376.07,1380.65,1375.12,238,N.A.
13:30 - 14:30,1374.03,-6.62,1380.91,1380.91,1373.38,240,N.A.
14:30 - 15:30,1371.22,-2.81,1374.48,1377.81,1370.12,240,N.A.
15:30 - 16:30,1370.4,-0.82,1371.29,1372.1,1367.32,180,N.A.
07APR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1375.4,5,1373.69,1380.52,1373.69,239,N.A.
10:30 - 11:30,1379.37,3.97,1375.51,1379.69,1374.66,240,N.A.
11:30 - 12:30,1382.91,3.54,1379.17,1383.53,1379.17,240,N.A.
12:30 - 13:30,1382.58,-0.33,1382.97,1386.74,1381.91,240,N.A.
13:30 - 14:30,1375.89,-6.69,1382.84,1383.65,1375.89,240,N.A.
14:30 - 15:30,1374.42,-1.47,1375.91,1376.52,1370.17,240,N.A.
15:30 - 16:30,1372.54,-1.88,1374.29,1374.29,1369.02,180,N.A.
08APR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1366.44,-6.1,1370.16,1370.16,1362.24,240,N.A.
10:30 - 11:30,1368.18,1.74,1366.2,1369.91,1365.96,240,N.A.
11:30 - 12:30,1366.33,-1.85,1367.95,1370.16,1365.16,240,N.A.
12:30 - 13:30,1364.25,-2.08,1366.28,1367.7,1364.25,240,N.A.
13:30 - 14:30,1362.42,-1.83,1364.19,1366.47,1360.62,240,N.A.
14:30 - 15:30,1364.52,2.1,1362.6,1366.91,1361.82,240,N.A.
15:30 - 16:30,1365.54,1.02,1366.17,1367.44,1364.82,180,N.A.
09APR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1361.67,-3.87,1365.5,1368.39,1359.99,240,N.A.
10:30 - 11:30,1357.98,-3.69,1362.57,1363.6,1357.46,240,N.A.
11:30 - 12:30,1355.79,-2.19,1358.2,1358.56,1353.36,240,N.A.
12:30 - 13:30,1354.02,-1.77,1355.87,1356.27,1351.63,240,N.A.
13:30 - 14:30,1352.81,-1.21,1354.29,1357.65,1352.06,240,N.A.
14:30 - 15:30,1352.65,-0.16,1353.03,1354.06,1349.97,240,N.A.
15:30 - 16:30,1354.49,1.84,1352.56,1356.57,1352.28,180,N.A.
10APR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1357.39,2.9,1355.37,1357.53,1350.11,240,N.A.
10:30 - 11:30,1363.22,5.83,1357.63,1364.98,1355.74,240,N.A.
11:30 - 12:30,1363.89,0.67,1363.1,1367.24,1362.75,240,N.A.
12:30 - 13:30,1364.1,0.21,1363.81,1366.44,1362.12,240,N.A.
13:30 - 14:30,1361.12,-2.98,1364.33,1366.74,1360.73,240,N.A.
14:30 - 15:30,1362.64,1.52,1360.07,1365.77,1359.45,240,N.A.
15:30 - 16:30,1360.55,-2.09,1361.75,1361.75,1356.43,180,N.A.
11APR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1344.92,-15.63,1357.98,1357.98,1342.15,240,N.A.
10:30 - 11:30,1345.52,0.6,1345.23,1350.11,1344.38,240,N.A.
11:30 - 12:30,1340.48,-5.04,1345.47,1348.12,1340.22,240,N.A.
12:30 - 13:30,1340.87,0.39,1340.38,1343.3,1340.38,240,N.A.
13:30 - 14:30,1337.14,-3.73,1340.69,1340.91,1335.39,240,N.A.
14:30 - 15:30,1336.66,-0.48,1337,1338.9,1333.68,240,N.A.
15:30 - 16:30,1332.83,-3.83,1336.91,1336.91,1331.21,180,N.A.
14APR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1329.87,-2.96,1332.2,1334.11,1328.49,240,N.A.
10:30 - 11:30,1327.98,-1.89,1329.92,1333.29,1327.64,240,N.A.
11:30 - 12:30,1332.9,4.92,1328.3,1332.9,1326.83,240,N.A.
12:30 - 13:30,1332.81,-0.09,1332.91,1335.64,1331.76,240,N.A.
13:30 - 14:30,1329.89,-2.92,1332.85,1333.21,1329.15,240,N.A.
14:30 - 15:30,1327.25,-2.64,1329.91,1332.01,1326.97,240,N.A.
15:30 - 16:30,1328.32,1.07,1326.59,1330.21,1326.16,180,N.A.
15APR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1328.51,0.19,1331.72,1337.72,1328.51,240,N.A.
10:30 - 11:30,1325.01,-3.5,1328.73,1331.13,1324.39,240,N.A.
11:30 - 12:30,1327.42,2.41,1324.82,1327.42,1324.35,240,N.A.
12:30 - 13:30,1329.99,2.57,1327.75,1330.26,1326.87,240,N.A.
13:30 - 14:30,1331.05,1.06,1329.95,1333.21,1328.47,240,N.A.
14:30 - 15:30,1332.61,1.56,1331.38,1333.17,1328.5,240,N.A.
15:30 - 16:30,1334.43,1.82,1333.06,1335.15,1330.43,180,N.A.
16APR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1352.54,18.11,1337.02,1353.01,1337.02,240,N.A.
10:30 - 11:30,1353.56,1.02,1352.14,1356.04,1352.05,240,N.A.
11:30 - 12:30,1356.55,2.99,1353.11,1356.77,1351.46,240,N.A.
12:30 - 13:30,1355.89,-0.66,1356.8,1357.22,1354.33,240,N.A.
13:30 - 14:30,1354.44,-1.45,1355.92,1356.09,1352.33,240,N.A.
14:30 - 15:30,1361.2,6.76,1354.45,1361.76,1354.45,240,N.A.
15:30 - 16:30,1364.71,3.51,1361.2,1365.49,1360.04,180,N.A.
17APR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1364.59,-0.12,1363.37,1366.12,1357.85,240,N.A.
10:30 - 11:30,1358.97,-5.62,1364.12,1366.7,1358.58,239,N.A.
11:30 - 12:30,1358.26,-0.71,1359.1,1360.61,1357.25,239,N.A.
12:30 - 13:30,1364.19,5.93,1358.31,1364.19,1357.42,240,N.A.
13:30 - 14:30,1362.12,-2.07,1364.16,1365.43,1360.63,240,N.A.
14:30 - 15:30,1365.68,3.56,1362.47,1366.76,1361.91,240,N.A.
15:30 - 16:30,1365.56,-0.12,1365.15,1368.6,1365.03,180,N.A.
18APR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1384.25,18.69,1369,1389.33,1369,240,N.A.
10:30 - 11:30,1389.73,5.48,1384.61,1391.29,1384.51,240,N.A.
11:30 - 12:30,1394.33,4.6,1389.82,1394.75,1388.58,240,N.A.
12:30 - 13:30,1395.47,1.14,1394.33,1395.9,1392.66,240,N.A.
13:30 - 14:30,1389.58,-5.89,1395.43,1395.58,1389.31,240,N.A.
14:30 - 15:30,1386.58,-3,1389.99,1392.19,1386,240,N.A.
15:30 - 16:30,1390.33,3.75,1386.22,1390.88,1386.22,180,N.A.
21APR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1380.01,-10.32,1387.72,1387.72,1379.64,240,N.A.
10:30 - 11:30,1381.66,1.65,1379.94,1383.11,1379.25,240,N.A.
11:30 - 12:30,1384.23,2.57,1381.77,1384.82,1381.77,240,N.A.
12:30 - 13:30,1385.32,1.09,1384.27,1386.38,1382.99,240,N.A.
13:30 - 14:30,1382.9,-2.42,1385.44,1385.48,1381.99,240,N.A.
14:30 - 15:30,1387.73,4.83,1382.95,1388.48,1382.38,240,N.A.
15:30 - 16:30,1388.17,0.44,1387.52,1390.23,1386.82,180,N.A.
22APR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1377.46,-10.71,1386.43,1386.43,1377.37,239,N.A.
10:30 - 11:30,1379.93,2.47,1377.09,1381.82,1376.78,240,N.A.
11:30 - 12:30,1373.34,-6.59,1379.79,1381.66,1373.27,240,N.A.
12:30 - 13:30,1373.08,-0.26,1373.53,1373.86,1369.94,240,N.A.
13:30 - 14:30,1374.65,1.57,1373.09,1375.3,1372.34,239,N.A.
14:30 - 15:30,1374.47,-0.18,1374.61,1375.8,1369.84,240,N.A.
15:30 - 16:30,1375.94,1.47,1374.1,1376.9,1373.17,180,N.A.
23APR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1380.46,4.52,1378.4,1381.28,1374.72,240,N.A.
10:30 - 11:30,1383.81,3.35,1380.96,1387.87,1380.37,240,N.A.
11:30 - 12:30,1377.49,-6.32,1383.7,1386.1,1376.42,239,N.A.
12:30 - 13:30,1377.36,-0.13,1377.3,1377.77,1372.24,240,N.A.
13:30 - 14:30,1377.11,-0.25,1377.2,1379.18,1375.18,240,N.A.
14:30 - 15:30,1378.59,1.48,1377.01,1381.82,1376.61,240,N.A.
15:30 - 16:30,1379.93,1.34,1378.39,1380.51,1377,180,N.A.
24APR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1374.01,-5.92,1380.52,1382.93,1371.51,240,N.A.
10:30 - 11:30,1379.56,5.55,1373.74,1379.56,1371.09,240,N.A.
11:30 - 12:30,1389.42,9.86,1379.64,1391.93,1379.64,240,N.A.
12:30 - 13:30,1390,0.58,1389.38,1394.12,1389.1,240,N.A.
13:30 - 14:30,1396.48,6.48,1390.11,1397.37,1388.14,240,N.A.
14:30 - 15:30,1394.26,-2.22,1396.58,1397.72,1392.37,240,N.A.
15:30 - 16:30,1388.82,-5.44,1394.08,1394.55,1387.84,180,N.A.
25APR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1390.22,1.4,1387.88,1395.68,1386.65,240,N.A.
10:30 - 11:30,1382.13,-8.09,1390.58,1392.19,1379.98,240,N.A.
11:30 - 12:30,1386.45,4.32,1382.39,1388.16,1382.39,240,N.A.
12:30 - 13:30,1385.38,-1.07,1386.41,1388.42,1384.5,240,N.A.
13:30 - 14:30,1390.35,4.97,1385.43,1390.91,1383.85,240,N.A.
14:30 - 15:30,1397.15,6.8,1390.62,1399.11,1389.65,240,N.A.
15:30 - 16:30,1397.84,0.69,1397.45,1398.66,1394.64,180,N.A.
28APR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1398.49,0.65,1397.96,1400.73,1394.4,240,N.A.
10:30 - 11:30,1397.55,-0.94,1398.69,1401.48,1396.34,240,N.A.
11:30 - 12:30,1401,3.45,1397.6,1401,1396.96,239,N.A.
12:30 - 13:30,1400.61,-0.39,1401.24,1401.72,1399.51,240,N.A.
13:30 - 14:30,1400.29,-0.32,1400.98,1402.72,1400.02,240,N.A.
14:30 - 15:30,1398.85,-1.44,1400.22,1402.9,1398.83,240,N.A.
15:30 - 16:30,1396.37,-2.48,1399.17,1399.42,1394.82,180,N.A.
29APR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1389,-7.37,1395.61,1397,1388.32,240,N.A.
10:30 - 11:30,1390.36,1.36,1388.47,1390.52,1386.7,240,N.A.
11:30 - 12:30,1391.48,1.12,1390.35,1391.48,1388.3,240,N.A.
12:30 - 13:30,1392.41,0.93,1391.23,1393.22,1389.83,240,N.A.
13:30 - 14:30,1393.05,0.64,1392.55,1394.59,1391.14,240,N.A.
14:30 - 15:30,1392.49,-0.56,1392.92,1396.39,1392.01,240,N.A.
15:30 - 16:30,1390.94,-1.55,1391.8,1393.58,1390.24,179,N.A.
30APR2008_00:00:00.000,,,,,,,
09:30 - 10:30,1394.46,3.52,1391.22,1396.93,1391.22,240,N.A.
10:30 - 11:30,1398.52,4.06,1394.39,1399.29,1394.39,240,N.A.
11:30 - 12:30,1395.51,-3.01,1398.47,1398.77,1395.16,240,N.A.
12:30 - 13:30,1397.33,1.82,1395.21,1397.69,1394.67,240,N.A.
13:30 - 14:30,1399.51,2.18,1397.19,1404.57,1395.36,240,N.A.
14:30 - 15:30,1385.79,-13.72,1400.68,1402.98,1384.25,240,N.A.
15:30 - 16:30,1385.59,-0.2,1385.77,1390.05,1384.27,180,N.A.
01MAY2008_00:00:00.000,,,,,,,
09:30 - 10:30,1391.73,6.14,1385.97,1391.73,1383.07,240,N.A.
10:30 - 11:30,1392.96,1.23,1391.65,1394.37,1388.64,240,N.A.
11:30 - 12:30,1396.41,3.45,1392.58,1397.28,1392.36,239,N.A.
12:30 - 13:30,1406.65,10.24,1396.56,1408.91,1396.56,240,N.A.
13:30 - 14:30,1404.52,-2.13,1406.59,1407.22,1402.39,240,N.A.
14:30 - 15:30,1407.02,2.5,1404.7,1409.73,1404.7,240,N.A.
15:30 - 16:30,1409.34,2.32,1406.91,1410.07,1403.84,180,N.A.
02MAY2008_00:00:00.000,,,,,,,
09:30 - 10:30,1415.9,6.56,1409.16,1422.72,1409.16,240,N.A.
10:30 - 11:30,1415.53,-0.37,1416.28,1418.82,1412.95,240,N.A.
11:30 - 12:30,1412.69,-2.84,1415.72,1417.01,1411.5,239,N.A.
12:30 - 13:30,1409.95,-2.74,1412.72,1412.72,1406.67,240,N.A.
13:30 - 14:30,1408.05,-1.9,1409.97,1412.68,1406.25,240,N.A.
14:30 - 15:30,1411.58,3.53,1407.63,1412.88,1407.45,240,N.A.
15:30 - 16:30,1413.9,2.32,1411.91,1414.08,1410.36,180,N.A.
05MAY2008_00:00:00.000,,,,,,,
09:30 - 10:30,1408.65,-5.25,1412.77,1415.7,1408.19,240,N.A.
10:30 - 11:30,1406.64,-2.01,1408.64,1410.58,1404.55,240,N.A.
11:30 - 12:30,1406.98,0.34,1406.82,1409.25,1405.63,240,N.A.
12:30 - 13:30,1406.48,-0.5,1406.99,1408.93,1406.33,240,N.A.
13:30 - 14:30,1407.06,0.58,1406.42,1407.88,1404.37,240,N.A.
14:30 - 15:30,1408.24,1.18,1406.65,1409.06,1405.7,240,N.A.
15:30 - 16:30,1407.49,-0.75,1408.09,1408.42,1406.64,163,N.A.
06MAY2008_00:00:00.000,,,,,,,
09:30 - 10:30,1402.1,-5.39,1405.6,1405.6,1397.1,240,N.A.
10:30 - 11:30,1405.47,3.37,1401.52,1407.63,1400.34,240,N.A.
11:30 - 12:30,1413.44,7.97,1405.21,1414.87,1404.37,240,N.A.
12:30 - 13:30,1415.39,1.95,1413.41,1417.29,1411.69,240,N.A.
13:30 - 14:30,1414.3,-1.09,1415.2,1417.18,1412.28,240,N.A.
14:30 - 15:30,1418.43,4.13,1414.31,1419.79,1413.38,240,N.A.
15:30 - 16:30,1418.26,-0.17,1418.7,1421.57,1417.7,180,N.A.
07MAY2008_00:00:00.000,,,,,,,
09:30 - 10:30,1416.91,-1.35,1417.49,1418.32,1413.81,240,N.A.
10:30 - 11:30,1412.81,-4.1,1416.75,1419.54,1412.81,240,N.A.
11:30 - 12:30,1410.42,-2.39,1412.89,1412.89,1409.96,240,N.A.
12:30 - 13:30,1408.22,-2.2,1410.79,1412.22,1406.98,240,N.A.
13:30 - 14:30,1401.2,-7.02,1408.26,1408.8,1400.67,240,N.A.
14:30 - 15:30,1393.21,-7.99,1399.8,1399.8,1391.67,240,N.A.
15:30 - 16:30,1392.57,-0.64,1393.36,1397.55,1391.16,180,N.A.
08MAY2008_00:00:00.000,,,,,,,
09:30 - 10:30,1395.07,2.5,1394.29,1399.18,1392.1,240,N.A.
10:30 - 11:30,1397.81,2.74,1395.12,1398.6,1389.39,240,N.A.
11:30 - 12:30,1393.59,-4.22,1397.4,1398.57,1393.59,240,N.A.
12:30 - 13:30,1399.32,5.73,1393.5,1399.66,1392.62,240,N.A.
13:30 - 14:30,1396.55,-2.77,1399.34,1402.35,1396.37,240,N.A.
14:30 - 15:30,1394.49,-2.06,1396.27,1398.36,1392.02,240,N.A.
15:30 - 16:30,1397.68,3.19,1394.29,1397.86,1394.07,180,N.A.
09MAY2008_00:00:00.000,,,,,,,
09:30 - 10:30,1387.78,-9.9,1394.9,1394.9,1384.26,240,N.A.
