Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
14:00 - 15:00,130.18,0.14,130.06,130.33,130,268,N.A.
15:00 - 16:00,129.91,-0.27,130.18,130.24,129.56,1722,N.A.
16:00 - 17:00,129.79,-0.12,129.9,129.96,129.78,1126,N.A.
17:00 - 18:00,129.69,-0.1,129.79,129.79,129.46,4530,N.A.
18:00 - 19:00,130.29,0.6,129.69,130.45,129.69,12800,N.A.
19:00 - 20:00,130.11,-0.18,130.29,130.38,129.92,13377,N.A.
20:00 - 21:00,130.17,0.06,130.11,130.55,129.96,17714,N.A.
21:00 - 22:00,130.01,-0.16,130.17,130.21,129.77,17658,N.A.
22:00 - 23:00,129.63,-0.38,130.01,130.08,129.56,18217,N.A.
23:00 - 00:00,129.77,0.14,129.63,129.8,129.48,14294,N.A.
30MAR2009_00:00:00.000,,,,,,,
00:00 - 01:00,128.59,-1.18,129.77,129.79,128.29,26079,N.A.
01:00 - 02:00,128.07,-0.52,128.59,128.65,127.82,26489,N.A.
02:00 - 03:00,127.82,-0.25,128.07,128.29,127.6,29171,N.A.
03:00 - 04:00,126.72,-1.1,127.82,127.87,126.42,32963,N.A.
04:00 - 05:00,127.24,0.52,126.72,127.31,126.69,29382,N.A.
05:00 - 06:00,127.2,-0.04,127.24,127.5,127.17,27955,N.A.
06:00 - 07:00,127.36,0.16,127.2,127.44,127.03,26760,N.A.
07:00 - 08:00,127.78,0.42,127.36,127.89,127.3,26343,N.A.
08:00 - 09:00,127.78,0,127.78,128.13,127.75,28602,N.A.
09:00 - 10:00,127.28,-0.5,127.78,127.87,127.13,30503,N.A.
10:00 - 11:00,127.56,0.28,127.28,127.64,127.05,31243,N.A.
11:00 - 12:00,128.09,0.53,127.57,128.11,127.3,30298,N.A.
12:00 - 13:00,128.24,0.15,128.09,128.32,127.89,23592,N.A.
13:00 - 14:00,127.64,-0.6,128.24,128.31,127.55,19966,N.A.
14:00 - 15:00,127.76,0.12,127.64,127.91,127.59,22126,N.A.
15:00 - 16:00,128.32,0.56,127.76,128.33,127.76,18784,N.A.
16:00 - 17:00,128.36,0.04,128.32,128.38,128.16,11266,N.A.
17:00 - 18:00,128.65,0.29,128.36,128.68,128.35,9334,N.A.
18:00 - 19:00,128.49,-0.16,128.65,128.93,128.36,14055,N.A.
19:00 - 20:00,128.47,-0.02,128.49,128.57,128.24,15324,N.A.
20:00 - 21:00,129.42,0.95,128.47,129.81,128.39,27117,N.A.
21:00 - 22:00,129.98,0.56,129.42,130.07,129.41,24093,N.A.
22:00 - 23:00,129.96,-0.02,129.98,130.1,129.76,19708,N.A.
23:00 - 00:00,130.34,0.38,129.96,130.65,129.78,22489,N.A.
31MAR2009_00:00:00.000,,,,,,,
00:00 - 01:00,130.02,-0.32,130.34,130.34,129.72,23206,N.A.
01:00 - 02:00,129.55,-0.47,130.02,130.07,129.36,22714,N.A.
02:00 - 03:00,130.13,0.58,129.55,130.55,129.45,27965,N.A.
03:00 - 04:00,130.51,0.38,130.13,130.54,129.81,30112,N.A.
04:00 - 05:00,130.42,-0.09,130.51,130.76,130.34,26305,N.A.
05:00 - 06:00,130.72,0.3,130.42,130.85,130.35,28410,N.A.
06:00 - 07:00,131.18,0.46,130.72,131.27,130.59,27512,N.A.
07:00 - 08:00,131.01,-0.17,131.18,131.57,130.91,27769,N.A.
08:00 - 09:00,131.23,0.22,131.01,131.37,130.99,28590,N.A.
09:00 - 10:00,130.78,-0.45,131.23,131.24,130.72,29001,N.A.
10:00 - 11:00,131.12,0.34,130.78,131.16,130.68,31248,N.A.
11:00 - 12:00,131.47,0.35,131.12,131.71,130.88,33923,N.A.
12:00 - 13:00,131.42,-0.05,131.47,131.55,131.22,23806,N.A.
13:00 - 14:00,131.28,-0.14,131.42,131.56,131.27,21628,N.A.
14:00 - 15:00,131.62,0.34,131.28,131.67,131.27,20031,N.A.
15:00 - 16:00,131.49,-0.13,131.62,131.88,131.41,19280,N.A.
16:00 - 17:00,131.13,-0.36,131.49,131.52,131.1,15238,N.A.
17:00 - 18:00,130.97,-0.16,131.13,131.16,130.83,11496,N.A.
18:00 - 19:00,131.14,0.17,130.96,131.33,130.95,15972,N.A.
19:00 - 20:00,131.68,0.54,131.14,131.89,130.99,19673,N.A.
20:00 - 21:00,130.18,-1.5,131.68,131.68,129.96,35671,N.A.
21:00 - 22:00,130.87,0.69,130.19,131.25,130.18,25171,N.A.
22:00 - 23:00,130.66,-0.21,130.87,130.87,130.42,18210,N.A.
23:00 - 00:00,130.36,-0.3,130.66,130.66,130.2,18306,N.A.
01APR2009_00:00:00.000,,,,,,,
00:00 - 01:00,130.15,-0.21,130.36,130.38,129.87,24062,N.A.
01:00 - 02:00,130.32,0.17,130.15,130.44,129.97,22208,N.A.
02:00 - 03:00,130.4,0.08,130.32,130.65,130.06,28021,N.A.
03:00 - 04:00,130.13,-0.27,130.4,130.68,129.94,27868,N.A.
04:00 - 05:00,130.57,0.44,130.13,130.63,130,26383,N.A.
05:00 - 06:00,131.09,0.52,130.57,131.13,130.46,27145,N.A.
06:00 - 07:00,131.25,0.16,131.08,131.26,130.96,24575,N.A.
07:00 - 08:00,130.94,-0.31,131.25,131.33,130.9,25339,N.A.
08:00 - 09:00,130.68,-0.26,130.94,131.03,130.62,27274,N.A.
09:00 - 10:00,130.72,0.04,130.68,130.79,130.51,28741,N.A.
10:00 - 11:00,130.73,0.01,130.72,131.32,130.71,31688,N.A.
11:00 - 12:00,130.81,0.08,130.73,130.98,130.61,27606,N.A.
12:00 - 13:00,130.15,-0.66,130.81,130.87,130.13,20318,N.A.
13:00 - 14:00,130.32,0.17,130.15,130.41,130.15,19018,N.A.
14:00 - 15:00,130.58,0.26,130.32,130.61,130.26,19323,N.A.
15:00 - 16:00,130.58,0,130.58,130.71,130.37,18439,N.A.
16:00 - 17:00,130.52,-0.06,130.58,130.58,130.29,12986,N.A.
17:00 - 18:00,130.55,0.03,130.52,130.65,130.32,9387,N.A.
18:00 - 19:00,130.63,0.08,130.55,130.72,130.54,9329,N.A.
19:00 - 20:00,130.49,-0.14,130.64,130.67,130.37,12915,N.A.
20:00 - 21:00,130.77,0.28,130.49,130.83,130.32,19118,N.A.
21:00 - 22:00,131.11,0.34,130.77,131.14,130.58,19301,N.A.
22:00 - 23:00,131.06,-0.05,131.11,131.21,130.96,16813,N.A.
23:00 - 00:00,131.05,-0.01,131.06,131.17,130.92,13350,N.A.
02APR2009_00:00:00.000,,,,,,,
00:00 - 01:00,131.11,0.06,131.05,131.2,131.01,15441,N.A.
01:00 - 02:00,131.09,-0.02,131.11,131.16,130.94,17434,N.A.
02:00 - 03:00,131.24,0.15,131.09,131.41,131.06,25321,N.A.
03:00 - 04:00,131.38,0.14,131.24,131.65,131.11,26756,N.A.
04:00 - 05:00,131.78,0.4,131.38,131.91,131.37,26437,N.A.
05:00 - 06:00,132.57,0.79,131.78,132.63,131.74,29628,N.A.
06:00 - 07:00,133.41,0.84,132.57,133.54,132.55,29859,N.A.
07:00 - 08:00,132.94,-0.47,133.41,133.41,132.45,31450,N.A.
08:00 - 09:00,133.54,0.6,132.94,133.82,132.93,37908,N.A.
09:00 - 10:00,133.48,-0.06,133.54,133.59,133.01,32185,N.A.
10:00 - 11:00,133.71,0.23,133.48,133.71,133.27,27387,N.A.
11:00 - 12:00,133.88,0.17,133.71,133.96,133.63,29159,N.A.
12:00 - 13:00,133.94,0.06,133.88,134.23,133.79,24764,N.A.
13:00 - 14:00,133.85,-0.09,133.94,134.02,133.74,19305,N.A.
14:00 - 15:00,133.96,0.11,133.85,134.04,133.6,21468,N.A.
15:00 - 16:00,133.81,-0.15,133.96,134.08,133.79,17533,N.A.
16:00 - 17:00,133.98,0.17,133.81,134.04,133.69,14593,N.A.
17:00 - 18:00,134.16,0.18,133.98,134.16,133.88,9176,N.A.
18:00 - 19:00,134.08,-0.08,134.16,134.21,133.91,11239,N.A.
19:00 - 20:00,134.32,0.24,134.08,134.41,134.05,14843,N.A.
20:00 - 21:00,134.47,0.15,134.32,134.98,134.22,25500,N.A.
21:00 - 22:00,133.92,-0.55,134.47,134.51,133.78,20193,N.A.
22:00 - 23:00,134.2,0.28,133.92,134.2,133.48,18618,N.A.
23:00 - 00:00,133.96,-0.24,134.2,134.24,133.78,17431,N.A.
03APR2009_00:00:00.000,,,,,,,
00:00 - 01:00,133.76,-0.2,133.96,134.14,133.72,16565,N.A.
01:00 - 02:00,133.75,-0.01,133.76,133.84,133.5,22166,N.A.
02:00 - 03:00,133.54,-0.21,133.75,133.84,133.18,26025,N.A.
03:00 - 04:00,134.01,0.47,133.53,134.01,133.44,25710,N.A.
04:00 - 05:00,134.63,0.62,134.01,134.84,134,30218,N.A.
05:00 - 06:00,134.34,-0.29,134.63,134.72,134.21,26368,N.A.
06:00 - 07:00,134.1,-0.24,134.34,134.44,133.82,25587,N.A.
07:00 - 08:00,134.15,0.05,134.1,134.19,133.84,23235,N.A.
08:00 - 09:00,133.84,-0.31,134.15,134.96,133.45,34861,N.A.
09:00 - 10:00,133.96,0.12,133.84,134.26,133.56,32158,N.A.
10:00 - 11:00,133.83,-0.13,133.96,134.13,133.52,28188,N.A.
11:00 - 12:00,134.37,0.54,133.83,134.38,133.82,27357,N.A.
12:00 - 13:00,134.32,-0.05,134.37,134.63,134.24,23935,N.A.
13:00 - 14:00,134.66,0.34,134.32,134.7,134.22,20811,N.A.
14:00 - 15:00,135.19,0.53,134.66,135.23,134.66,26182,N.A.
15:00 - 16:00,135.23,0.04,135.19,135.24,134.97,20507,N.A.
16:00 - 17:00,135.26,0.03,135.23,135.28,135.2,12820,N.A.
05APR2009_00:00:00.000,,,,,,,
15:00 - 16:00,135.24,-0.02,135.13,135.54,134.84,1241,N.A.
16:00 - 17:00,135.2,-0.04,135.24,135.7,134.9,848,N.A.
17:00 - 18:00,135.63,0.43,135.2,135.65,135.2,4676,N.A.
18:00 - 19:00,135.95,0.32,135.63,136.21,135.57,15486,N.A.
19:00 - 20:00,136.13,0.18,135.95,136.23,135.74,14762,N.A.
20:00 - 21:00,136.54,0.41,136.13,136.57,136.04,17986,N.A.
21:00 - 22:00,136.5,-0.04,136.54,137.07,136.49,18707,N.A.
22:00 - 23:00,136.67,0.17,136.5,136.92,136.48,16767,N.A.
23:00 - 00:00,136.86,0.19,136.67,136.98,136.67,13352,N.A.
06APR2009_00:00:00.000,,,,,,,
00:00 - 01:00,136.74,-0.12,136.86,137,136.69,17576,N.A.
01:00 - 02:00,136.59,-0.15,136.74,136.78,136.54,19486,N.A.
02:00 - 03:00,136.89,0.3,136.59,137.04,136.51,27018,N.A.
03:00 - 04:00,136.89,0,136.89,137.05,136.61,28469,N.A.
04:00 - 05:00,137.23,0.34,136.89,137.41,136.78,29253,N.A.
05:00 - 06:00,136.72,-0.51,137.23,137.27,136.62,26654,N.A.
06:00 - 07:00,136.88,0.16,136.72,136.97,136.63,23840,N.A.
07:00 - 08:00,136.23,-0.65,136.88,136.96,136.19,25610,N.A.
08:00 - 09:00,135.86,-0.37,136.23,136.28,135.46,29193,N.A.
09:00 - 10:00,135.4,-0.46,135.86,135.88,135.11,30401,N.A.
10:00 - 11:00,135.12,-0.28,135.4,135.72,135.04,30761,N.A.
11:00 - 12:00,134.52,-0.6,135.12,135.16,134.45,29603,N.A.
12:00 - 13:00,134.86,0.34,134.52,134.88,134.52,21454,N.A.
13:00 - 14:00,135.16,0.3,134.86,135.19,134.77,19505,N.A.
14:00 - 15:00,135.19,0.03,135.16,135.55,135.08,20647,N.A.
15:00 - 16:00,135.47,0.28,135.19,135.56,135.17,18571,N.A.
16:00 - 17:00,135.49,0.02,135.47,135.64,135.42,12826,N.A.
17:00 - 18:00,135.43,-0.06,135.49,135.57,135.25,8414,N.A.
18:00 - 19:00,135.1,-0.33,135.43,135.47,134.97,13789,N.A.
19:00 - 20:00,133.79,-1.31,135.11,135.2,133.79,20318,N.A.
20:00 - 21:00,134.17,0.38,133.79,134.44,133.63,23138,N.A.
21:00 - 22:00,134.69,0.52,134.17,134.76,134.12,20282,N.A.
22:00 - 23:00,134.49,-0.2,134.69,134.71,134.26,17141,N.A.
23:00 - 00:00,134.23,-0.26,134.49,134.49,134.14,17312,N.A.
07APR2009_00:00:00.000,,,,,,,
00:00 - 01:00,134.65,0.42,134.23,134.73,134.13,20471,N.A.
01:00 - 02:00,134.39,-0.26,134.65,134.65,133.95,20632,N.A.
02:00 - 03:00,134.43,0.04,134.39,134.61,134.22,25370,N.A.
03:00 - 04:00,134.32,-0.11,134.43,134.62,134.05,28909,N.A.
04:00 - 05:00,133.72,-0.6,134.32,134.33,133.55,28879,N.A.
05:00 - 06:00,133.16,-0.56,133.72,133.73,133.08,30807,N.A.
06:00 - 07:00,132.41,-0.75,133.15,133.21,132.23,31372,N.A.
07:00 - 08:00,132.79,0.38,132.41,132.86,132.35,26486,N.A.
08:00 - 09:00,133.24,0.45,132.79,133.32,132.73,24606,N.A.
09:00 - 10:00,132.89,-0.35,133.24,133.35,132.78,27543,N.A.
10:00 - 11:00,133.42,0.53,132.89,133.56,132.82,28517,N.A.
11:00 - 12:00,133.77,0.35,133.42,133.99,133.29,27091,N.A.
12:00 - 13:00,133.35,-0.42,133.77,133.78,133.3,20206,N.A.
13:00 - 14:00,133.25,-0.1,133.35,133.38,132.89,19307,N.A.
14:00 - 15:00,133.16,-0.09,133.25,133.44,133.13,17127,N.A.
15:00 - 16:00,133.16,0,133.16,133.43,133.09,19583,N.A.
16:00 - 17:00,133.29,0.13,133.16,133.32,133.07,12067,N.A.
17:00 - 18:00,133.38,0.09,133.29,133.42,133.19,8733,N.A.
18:00 - 19:00,133.75,0.37,133.38,133.78,133.34,15166,N.A.
19:00 - 20:00,133.56,-0.19,133.75,133.75,133.44,14745,N.A.
20:00 - 21:00,132.69,-0.87,133.56,133.56,132.33,30086,N.A.
21:00 - 22:00,132.68,-0.01,132.69,132.8,132.39,21729,N.A.
22:00 - 23:00,131.94,-0.74,132.68,132.69,131.78,23195,N.A.
23:00 - 00:00,132.01,0.07,131.94,132.26,131.74,21650,N.A.
08APR2009_00:00:00.000,,,,,,,
00:00 - 01:00,131.9,-0.11,132.01,132.35,131.76,20827,N.A.
01:00 - 02:00,131.64,-0.26,131.9,132.09,131.52,23471,N.A.
02:00 - 03:00,131.2,-0.44,131.64,131.74,130.98,29518,N.A.
03:00 - 04:00,131.45,0.25,131.2,131.59,131.05,28086,N.A.
04:00 - 05:00,131.68,0.23,131.45,131.73,131.16,24467,N.A.
05:00 - 06:00,131.82,0.14,131.68,132.13,131.68,24192,N.A.
06:00 - 07:00,132.39,0.57,131.82,132.47,131.62,25241,N.A.
07:00 - 08:00,132.02,-0.37,132.39,132.59,132.02,21884,N.A.
08:00 - 09:00,133,0.98,132.02,133.15,132.02,27931,N.A.
09:00 - 10:00,132.89,-0.11,133,133.07,132.72,24670,N.A.
10:00 - 11:00,132.35,-0.54,132.89,132.92,132.15,29968,N.A.
11:00 - 12:00,132.83,0.48,132.35,133,132.34,27465,N.A.
12:00 - 13:00,132.64,-0.19,132.83,132.92,132.51,21781,N.A.
13:00 - 14:00,132.31,-0.33,132.64,132.66,132.31,19751,N.A.
14:00 - 15:00,131.96,-0.35,132.31,132.31,131.62,26836,N.A.
15:00 - 16:00,132.08,0.12,131.96,132.09,131.67,18301,N.A.
16:00 - 17:00,132.48,0.4,132.08,132.5,132.06,14580,N.A.
17:00 - 18:00,132.33,-0.15,132.48,132.52,132.24,7547,N.A.
18:00 - 19:00,132.17,-0.16,132.33,132.39,132.1,11298,N.A.
19:00 - 20:00,132.37,0.2,132.17,132.37,132.04,12213,N.A.
20:00 - 21:00,132.23,-0.14,132.37,132.57,132.03,22831,N.A.
21:00 - 22:00,132.13,-0.1,132.23,132.33,132.03,19252,N.A.
22:00 - 23:00,132.26,0.13,132.13,132.27,132.11,13826,N.A.
23:00 - 00:00,132.47,0.21,132.26,132.56,132.17,15528,N.A.
09APR2009_00:00:00.000,,,,,,,
00:00 - 01:00,132.6,0.13,132.47,132.78,132.29,18006,N.A.
01:00 - 02:00,132.67,0.07,132.6,132.75,132.45,18249,N.A.
02:00 - 03:00,133.34,0.67,132.67,133.53,132.66,26220,N.A.
03:00 - 04:00,133.33,-0.01,133.34,133.38,132.97,25126,N.A.
04:00 - 05:00,133.03,-0.3,133.33,133.35,132.69,25753,N.A.
05:00 - 06:00,133.17,0.14,133.03,133.42,132.74,27174,N.A.
06:00 - 07:00,132.88,-0.29,133.17,133.18,132.88,20244,N.A.
07:00 - 08:00,132.65,-0.23,132.87,132.88,132.57,21261,N.A.
08:00 - 09:00,133.2,0.55,132.65,133.49,132.65,30606,N.A.
09:00 - 10:00,133.09,-0.11,133.2,133.22,132.88,26777,N.A.
10:00 - 11:00,132.52,-0.57,133.09,133.22,132.43,27071,N.A.
11:00 - 12:00,132.06,-0.46,132.52,132.62,131.97,28321,N.A.
12:00 - 13:00,132.06,0,132.06,132.22,131.9,20112,N.A.
13:00 - 14:00,132.23,0.17,132.06,132.24,132.01,16452,N.A.
14:00 - 15:00,132.29,0.06,132.23,132.38,132.09,16314,N.A.
15:00 - 16:00,132.16,-0.13,132.29,132.33,132.15,14390,N.A.
16:00 - 17:00,132.24,0.08,132.16,132.27,132.07,9481,N.A.
17:00 - 18:00,132.17,-0.07,132.24,132.27,132.09,5665,N.A.
18:00 - 19:00,132.13,-0.04,132.17,132.29,132.12,7911,N.A.
19:00 - 20:00,132.06,-0.07,132.13,132.3,131.77,16024,N.A.
20:00 - 21:00,131.91,-0.15,132.06,132.24,131.82,16433,N.A.
21:00 - 22:00,131.61,-0.3,131.91,131.93,131.55,14996,N.A.
22:00 - 23:00,131.64,0.03,131.62,131.92,131.62,12427,N.A.
23:00 - 00:00,131.68,0.04,131.64,131.79,131.61,11664,N.A.
10APR2009_00:00:00.000,,,,,,,
00:00 - 01:00,131.86,0.18,131.68,131.87,131.66,10935,N.A.
01:00 - 02:00,131.91,0.05,131.86,131.97,131.84,12193,N.A.
02:00 - 03:00,131.77,-0.14,131.91,131.92,131.67,12782,N.A.
03:00 - 04:00,131.89,0.12,131.77,131.92,131.74,13321,N.A.
04:00 - 05:00,131.95,0.06,131.9,131.98,131.87,12390,N.A.
05:00 - 06:00,131.99,0.04,131.95,132.05,131.86,10848,N.A.
06:00 - 07:00,131.91,-0.08,131.99,132,131.89,10140,N.A.
07:00 - 08:00,131.75,-0.16,131.91,131.96,131.72,10875,N.A.
08:00 - 09:00,131.84,0.09,131.75,131.96,131.75,10340,N.A.
09:00 - 10:00,131.9,0.06,131.84,131.94,131.8,10011,N.A.
10:00 - 11:00,131.9,0,131.9,131.93,131.75,7679,N.A.
11:00 - 12:00,131.82,-0.08,131.9,131.94,131.79,7439,N.A.
12:00 - 13:00,131.92,0.1,131.82,131.94,131.8,6267,N.A.
13:00 - 14:00,131.85,-0.07,131.92,131.92,131.79,5578,N.A.
14:00 - 15:00,132,0.15,131.85,132.04,131.82,6075,N.A.
15:00 - 16:00,132.11,0.11,132,132.14,131.94,5856,N.A.
16:00 - 17:00,132.18,0.07,132.11,132.29,132.1,6896,N.A.
12APR2009_00:00:00.000,,,,,,,
15:00 - 16:00,132.24,0.06,132.21,132.39,132.07,383,N.A.
16:00 - 17:00,132.37,0.13,132.24,132.39,131.94,503,N.A.
17:00 - 18:00,132.43,0.06,132.39,132.48,132.17,1738,N.A.
18:00 - 19:00,132.28,-0.15,132.43,132.44,132.24,7495,N.A.
19:00 - 20:00,132.1,-0.18,132.28,132.35,132.08,10515,N.A.
20:00 - 21:00,131.93,-0.17,132.1,132.12,131.64,16758,N.A.
21:00 - 22:00,132.02,0.09,131.93,132.18,131.8,16404,N.A.
22:00 - 23:00,132.1,0.08,132.02,132.14,131.97,10651,N.A.
23:00 - 00:00,132.12,0.02,132.1,132.17,132.04,8801,N.A.
13APR2009_00:00:00.000,,,,,,,
00:00 - 01:00,132.34,0.22,132.12,132.35,132.08,12793,N.A.
01:00 - 02:00,132.28,-0.06,132.34,132.35,132.21,11987,N.A.
02:00 - 03:00,132.63,0.35,132.28,132.65,132.26,17820,N.A.
03:00 - 04:00,132.91,0.28,132.63,133.08,132.6,18805,N.A.
04:00 - 05:00,132.98,0.07,132.91,133.08,132.9,14733,N.A.
05:00 - 06:00,132.67,-0.31,132.98,133.03,132.6,14233,N.A.
06:00 - 07:00,132.75,0.08,132.67,132.85,132.63,11846,N.A.
07:00 - 08:00,132.89,0.14,132.75,132.95,132.7,14690,N.A.
08:00 - 09:00,133.37,0.48,132.89,133.58,132.86,23231,N.A.
09:00 - 10:00,133.09,-0.28,133.37,133.47,133.05,21726,N.A.
10:00 - 11:00,133.6,0.51,133.09,133.62,133.08,20300,N.A.
11:00 - 12:00,133.71,0.11,133.6,133.93,133.51,21816,N.A.
12:00 - 13:00,133.7,-0.01,133.71,133.74,133.57,15161,N.A.
13:00 - 14:00,133.83,0.13,133.7,133.96,133.67,14218,N.A.
14:00 - 15:00,133.7,-0.13,133.83,133.91,133.69,12669,N.A.
15:00 - 16:00,133.8,0.1,133.7,133.98,133.66,14295,N.A.
16:00 - 17:00,133.81,0.01,133.8,134.01,133.65,13923,N.A.
17:00 - 18:00,133.78,-0.03,133.81,133.87,133.68,7496,N.A.
18:00 - 19:00,133.71,-0.07,133.78,133.79,133.62,9214,N.A.
19:00 - 20:00,134.21,0.5,133.72,134.33,133.71,16474,N.A.
20:00 - 21:00,133.6,-0.61,134.21,134.22,133.47,25055,N.A.
21:00 - 22:00,133,-0.6,133.6,133.6,132.86,22846,N.A.
22:00 - 23:00,132.8,-0.2,133,133.21,132.65,19385,N.A.
23:00 - 00:00,133.08,0.28,132.8,133.24,132.79,16776,N.A.
14APR2009_00:00:00.000,,,,,,,
00:00 - 01:00,133.26,0.18,133.07,133.33,133.06,15038,N.A.
01:00 - 02:00,133.19,-0.07,133.26,133.36,133.06,20178,N.A.
02:00 - 03:00,132.62,-0.57,133.19,133.2,132.59,26491,N.A.
03:00 - 04:00,132.42,-0.2,132.62,132.64,132.1,27521,N.A.
04:00 - 05:00,132.42,0,132.42,132.58,132.27,23681,N.A.
05:00 - 06:00,132.74,0.32,132.42,132.8,132.36,23207,N.A.
06:00 - 07:00,132.61,-0.13,132.74,132.77,132.4,24949,N.A.
07:00 - 08:00,132.51,-0.1,132.61,132.63,132.42,21180,N.A.
08:00 - 09:00,131.52,-0.99,132.5,132.66,131.29,29547,N.A.
09:00 - 10:00,131.67,0.15,131.52,131.92,131.33,29008,N.A.
10:00 - 11:00,131.55,-0.12,131.67,131.8,131.46,27577,N.A.
11:00 - 12:00,131.57,0.02,131.55,131.86,131.41,25820,N.A.
12:00 - 13:00,131.43,-0.14,131.57,131.89,131.28,23016,N.A.
13:00 - 14:00,131.24,-0.19,131.43,131.54,131.06,22744,N.A.
14:00 - 15:00,131.36,0.12,131.24,131.41,131.06,19480,N.A.
15:00 - 16:00,131.26,-0.1,131.36,131.51,131.22,17142,N.A.
16:00 - 17:00,131.25,-0.01,131.26,131.31,131.14,14041,N.A.
17:00 - 18:00,131.07,-0.18,131.25,131.25,130.89,11010,N.A.
18:00 - 19:00,131.38,0.31,131.07,131.38,131,11506,N.A.
19:00 - 20:00,131.35,-0.03,131.38,131.43,131.06,14392,N.A.
20:00 - 21:00,130.77,-0.58,131.35,131.51,130.68,22809,N.A.
21:00 - 22:00,130.65,-0.12,130.77,131.03,130.55,21576,N.A.
22:00 - 23:00,130.48,-0.17,130.65,130.78,130.26,18397,N.A.
23:00 - 00:00,130.32,-0.16,130.48,130.58,130.29,15901,N.A.
15APR2009_00:00:00.000,,,,,,,
00:00 - 01:00,130.33,0.01,130.32,130.43,129.93,22752,N.A.
01:00 - 02:00,130.47,0.14,130.33,130.74,130.32,20673,N.A.
02:00 - 03:00,130.09,-0.38,130.47,130.47,129.94,26661,N.A.
03:00 - 04:00,130.63,0.54,130.09,130.63,130.09,28212,N.A.
04:00 - 05:00,131.37,0.74,130.63,131.46,130.56,30602,N.A.
05:00 - 06:00,131.27,-0.1,131.37,131.41,130.99,25767,N.A.
06:00 - 07:00,131.54,0.27,131.27,131.78,131.2,25378,N.A.
07:00 - 08:00,131.08,-0.46,131.54,131.79,131.01,29694,N.A.
08:00 - 09:00,130.99,-0.09,131.08,131.17,130.64,29349,N.A.
09:00 - 10:00,131.16,0.17,130.99,131.35,130.72,29497,N.A.
10:00 - 11:00,131,-0.16,131.15,131.35,130.99,26842,N.A.
11:00 - 12:00,130.99,-0.01,131,131.09,130.76,26345,N.A.
12:00 - 13:00,131.42,0.43,130.99,131.53,130.89,23015,N.A.
13:00 - 14:00,130.79,-0.63,131.42,131.47,130.58,23341,N.A.
14:00 - 15:00,130.85,0.06,130.79,131.06,130.68,21099,N.A.
15:00 - 16:00,131.33,0.48,130.85,131.38,130.83,19426,N.A.
16:00 - 17:00,131.44,0.11,131.33,131.57,131.29,15292,N.A.
17:00 - 18:00,131.29,-0.15,131.44,131.54,131.25,9511,N.A.
18:00 - 19:00,131.26,-0.03,131.29,131.31,131.18,11622,N.A.
19:00 - 20:00,131.26,0,131.27,131.3,131.03,15509,N.A.
20:00 - 21:00,131.93,0.67,131.26,132.02,131.25,24294,N.A.
21:00 - 22:00,131.66,-0.27,131.93,131.93,131.61,18539,N.A.
22:00 - 23:00,130.88,-0.78,131.66,131.66,130.75,23810,N.A.
23:00 - 00:00,131.05,0.17,130.88,131.25,130.83,18317,N.A.
16APR2009_00:00:00.000,,,,,,,
00:00 - 01:00,130.64,-0.41,131.05,131.3,130.54,21383,N.A.
01:00 - 02:00,130.39,-0.25,130.64,130.73,130.23,22197,N.A.
02:00 - 03:00,130.12,-0.27,130.39,130.75,130.06,26739,N.A.
03:00 - 04:00,129.87,-0.25,130.12,130.26,129.68,29686,N.A.
04:00 - 05:00,129.89,0.02,129.87,130.18,129.72,27279,N.A.
05:00 - 06:00,129.83,-0.06,129.89,129.97,129.37,29075,N.A.
06:00 - 07:00,130.11,0.28,129.83,130.64,129.81,28653,N.A.
07:00 - 08:00,130.35,0.24,130.11,130.47,129.95,22268,N.A.
08:00 - 09:00,131.01,0.66,130.36,131.03,130.27,29741,N.A.
09:00 - 10:00,130.85,-0.16,131.02,131.27,130.7,27221,N.A.
10:00 - 11:00,130.79,-0.06,130.85,131.02,130.56,28289,N.A.
11:00 - 12:00,131.03,0.24,130.79,131.13,130.63,24739,N.A.
12:00 - 13:00,130.99,-0.04,131.03,131.15,130.73,18526,N.A.
13:00 - 14:00,130.46,-0.53,130.99,130.99,130.36,21042,N.A.
14:00 - 15:00,130.83,0.37,130.46,130.93,130.46,20384,N.A.
15:00 - 16:00,130.81,-0.02,130.83,131.06,130.74,17830,N.A.
16:00 - 17:00,130.9,0.09,130.81,131.1,130.79,13697,N.A.
17:00 - 18:00,130.98,0.08,130.9,131.05,130.76,9245,N.A.
18:00 - 19:00,130.93,-0.05,130.98,131,130.8,9514,N.A.
19:00 - 20:00,131.18,0.25,130.94,131.45,130.93,16080,N.A.
20:00 - 21:00,131.14,-0.04,131.18,131.35,131.02,19872,N.A.
21:00 - 22:00,130.94,-0.2,131.14,131.17,130.9,19590,N.A.
22:00 - 23:00,130.53,-0.41,130.94,130.99,130.52,21624,N.A.
23:00 - 00:00,130.37,-0.16,130.53,130.64,130.24,20547,N.A.
17APR2009_00:00:00.000,,,,,,,
00:00 - 01:00,130.22,-0.15,130.37,130.42,129.96,21372,N.A.
01:00 - 02:00,130.43,0.21,130.23,130.51,130.11,19379,N.A.
02:00 - 03:00,130.43,0,130.43,130.52,130.17,23263,N.A.
03:00 - 04:00,130.13,-0.3,130.43,130.68,130.11,23713,N.A.
