Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
09:00 - 10:00,118.86,-0.02,118.88,118.95,118.72,88316,N.A.
10:00 - 11:00,118.91,0.05,118.86,118.94,118.85,49216,N.A.
11:00 - 12:00,118.97,0.06,118.91,118.97,118.87,49657,N.A.
12:00 - 13:00,119.03,0.06,118.97,119.04,118.96,55320,N.A.
13:00 - 14:00,118.98,-0.05,119.03,119.03,118.95,47583,N.A.
14:00 - 15:00,118.98,0,118.98,118.99,118.96,36612,N.A.
15:00 - 16:00,118.97,-0.01,118.98,118.98,118.95,31655,N.A.
16:00 - 17:00,118.97,0,118.97,119.03,118.95,35463,N.A.
05APR2015_00:00:00.000,,,,,,,
14:00 - 15:00,118.96,-0.01,118.96,118.96,118.96,3,N.A.
15:00 - 16:00,118.88,-0.08,118.96,118.97,118.82,1503,N.A.
16:00 - 17:00,118.9,0.02,118.85,118.94,118.83,2106,N.A.
17:00 - 18:00,118.86,-0.04,118.9,118.95,118.84,11648,N.A.
18:00 - 19:00,118.88,0.02,118.86,118.96,118.86,34012,N.A.
19:00 - 20:00,118.86,-0.02,118.88,118.91,118.8,38725,N.A.
20:00 - 21:00,119.03,0.17,118.86,119.06,118.83,53563,N.A.
21:00 - 22:00,119.13,0.1,119.03,119.17,119.03,46046,N.A.
22:00 - 23:00,119.08,-0.05,119.13,119.16,119.08,37519,N.A.
23:00 - 00:00,118.98,-0.1,119.08,119.12,118.97,38062,N.A.
06APR2015_00:00:00.000,,,,,,,
00:00 - 01:00,119.05,0.07,118.98,119.08,118.95,40937,N.A.
01:00 - 02:00,119.04,-0.01,119.05,119.07,118.98,36954,N.A.
02:00 - 03:00,119,-0.04,119.04,119.05,118.96,38260,N.A.
03:00 - 04:00,119,0,119,119.03,118.96,39214,N.A.
04:00 - 05:00,119.03,0.03,119,119.03,118.97,35562,N.A.
05:00 - 06:00,119.1,0.07,119.03,119.11,119.03,37982,N.A.
06:00 - 07:00,119.1,0,119.1,119.12,119.08,35277,N.A.
07:00 - 08:00,119.08,-0.02,119.1,119.1,118.99,41128,N.A.
08:00 - 09:00,118.96,-0.12,119.08,119.11,118.93,51238,N.A.
09:00 - 10:00,118.99,0.03,118.96,119.04,118.92,52624,N.A.
10:00 - 11:00,118.99,0,118.99,119.09,118.95,66330,N.A.
11:00 - 12:00,119.06,0.07,118.99,119.07,118.94,53262,N.A.
12:00 - 13:00,119.16,0.1,119.06,119.19,119.06,43668,N.A.
13:00 - 14:00,119.25,0.09,119.16,119.27,119.15,38938,N.A.
14:00 - 15:00,119.36,0.11,119.25,119.36,119.25,38478,N.A.
15:00 - 16:00,119.47,0.11,119.36,119.68,119.36,67932,N.A.
16:00 - 17:00,119.54,0.07,119.47,119.57,119.45,45236,N.A.
17:00 - 18:00,119.5,-0.04,119.54,119.54,119.45,36956,N.A.
18:00 - 19:00,119.51,0.01,119.5,119.53,119.44,44084,N.A.
19:00 - 20:00,119.49,-0.02,119.51,119.52,119.46,42560,N.A.
20:00 - 21:00,119.58,0.09,119.49,119.62,119.45,47238,N.A.
21:00 - 22:00,119.6,0.02,119.58,119.61,119.54,47283,N.A.
22:00 - 23:00,119.59,-0.01,119.6,119.6,119.54,41269,N.A.
23:00 - 00:00,119.66,0.07,119.59,119.67,119.56,45062,N.A.
07APR2015_00:00:00.000,,,,,,,
00:00 - 01:00,119.59,-0.07,119.66,119.66,119.54,51705,N.A.
01:00 - 02:00,119.54,-0.05,119.59,119.59,119.5,45647,N.A.
02:00 - 03:00,119.62,0.08,119.54,119.62,119.54,53500,N.A.
03:00 - 04:00,119.83,0.21,119.62,119.87,119.6,57869,N.A.
04:00 - 05:00,119.96,0.13,119.83,120.07,119.8,60741,N.A.
05:00 - 06:00,119.88,-0.08,119.96,119.99,119.87,48903,N.A.
06:00 - 07:00,119.9,0.02,119.88,119.92,119.86,42976,N.A.
07:00 - 08:00,120.06,0.16,119.9,120.06,119.89,48591,N.A.
08:00 - 09:00,120.22,0.16,120.06,120.28,120.02,66285,N.A.
09:00 - 10:00,120.19,-0.03,120.22,120.25,120.14,57773,N.A.
10:00 - 11:00,120.32,0.13,120.19,120.34,120.15,65203,N.A.
11:00 - 12:00,120.37,0.05,120.32,120.45,120.29,61978,N.A.
12:00 - 13:00,120.29,-0.08,120.37,120.37,120.27,45612,N.A.
13:00 - 14:00,120.35,0.06,120.29,120.38,120.29,41637,N.A.
14:00 - 15:00,120.38,0.03,120.35,120.43,120.34,46613,N.A.
15:00 - 16:00,120.31,-0.07,120.38,120.39,120.3,49748,N.A.
16:00 - 17:00,120.28,-0.03,120.31,120.38,120.23,45073,N.A.
17:00 - 18:00,120.31,0.03,120.28,120.36,120.26,38487,N.A.
18:00 - 19:00,120.25,-0.06,120.31,120.35,120.24,57898,N.A.
19:00 - 20:00,120.28,0.03,120.25,120.34,120.25,38519,N.A.
20:00 - 21:00,120.23,-0.05,120.28,120.32,120.17,52433,N.A.
21:00 - 22:00,120.2,-0.03,120.23,120.25,120.15,49813,N.A.
22:00 - 23:00,120.13,-0.07,120.2,120.21,120.09,46392,N.A.
23:00 - 00:00,120.1,-0.03,120.13,120.25,119.93,77422,N.A.
08APR2015_00:00:00.000,,,,,,,
00:00 - 01:00,119.79,-0.31,120.1,120.16,119.7,81252,N.A.
01:00 - 02:00,119.85,0.06,119.79,119.87,119.76,48763,N.A.
02:00 - 03:00,119.83,-0.02,119.85,119.96,119.82,61629,N.A.
03:00 - 04:00,119.86,0.03,119.83,119.89,119.7,64313,N.A.
04:00 - 05:00,119.88,0.02,119.86,120,119.85,51301,N.A.
05:00 - 06:00,119.82,-0.06,119.88,119.88,119.76,52600,N.A.
06:00 - 07:00,119.71,-0.11,119.82,119.82,119.68,54818,N.A.
07:00 - 08:00,119.85,0.14,119.71,119.88,119.66,59653,N.A.
08:00 - 09:00,119.71,-0.14,119.85,119.89,119.64,72559,N.A.
09:00 - 10:00,119.81,0.1,119.71,119.87,119.69,68569,N.A.
10:00 - 11:00,119.97,0.16,119.81,120.07,119.81,105036,N.A.
11:00 - 12:00,119.96,-0.01,119.97,119.99,119.88,72071,N.A.
12:00 - 13:00,119.94,-0.02,119.96,120,119.92,48856,N.A.
13:00 - 14:00,119.84,-0.1,119.94,119.96,119.84,51637,N.A.
14:00 - 15:00,119.97,0.13,119.84,120.31,119.83,113427,N.A.
15:00 - 16:00,120.08,0.11,119.97,120.12,119.95,54636,N.A.
16:00 - 17:00,120.13,0.05,120.08,120.17,120.07,39736,N.A.
17:00 - 18:00,120.17,0.04,120.13,120.18,120.12,33644,N.A.
18:00 - 19:00,120.16,-0.01,120.17,120.17,120.12,54075,N.A.
19:00 - 20:00,120.11,-0.05,120.16,120.16,120.08,39262,N.A.
20:00 - 21:00,120.31,0.2,120.11,120.38,120.1,63155,N.A.
21:00 - 22:00,120.32,0.01,120.31,120.35,120.23,55472,N.A.
22:00 - 23:00,120.33,0.01,120.32,120.39,120.28,47784,N.A.
23:00 - 00:00,120.31,-0.02,120.33,120.35,120.28,40548,N.A.
09APR2015_00:00:00.000,,,,,,,
00:00 - 01:00,120.26,-0.05,120.31,120.33,120.23,46013,N.A.
01:00 - 02:00,120.3,0.04,120.26,120.33,120.19,46612,N.A.
02:00 - 03:00,120.18,-0.12,120.3,120.32,120.16,45745,N.A.
03:00 - 04:00,120.27,0.09,120.18,120.31,120.17,54224,N.A.
04:00 - 05:00,120.24,-0.03,120.27,120.33,120.22,48124,N.A.
05:00 - 06:00,120.07,-0.17,120.24,120.24,120.05,48556,N.A.
06:00 - 07:00,119.97,-0.1,120.07,120.1,119.94,49434,N.A.
07:00 - 08:00,119.92,-0.05,119.97,120.03,119.92,49453,N.A.
08:00 - 09:00,120.07,0.15,119.92,120.09,119.86,63355,N.A.
09:00 - 10:00,120.18,0.11,120.07,120.25,119.97,76656,N.A.
10:00 - 11:00,120.34,0.16,120.18,120.37,120.16,88143,N.A.
11:00 - 12:00,120.32,-0.02,120.34,120.42,120.27,65165,N.A.
12:00 - 13:00,120.4,0.08,120.32,120.43,120.3,55292,N.A.
13:00 - 14:00,120.58,0.18,120.4,120.59,120.38,56510,N.A.
14:00 - 15:00,120.68,0.1,120.58,120.69,120.57,46824,N.A.
15:00 - 16:00,120.66,-0.02,120.68,120.74,120.64,46945,N.A.
16:00 - 17:00,120.58,-0.08,120.66,120.67,120.54,41372,N.A.
17:00 - 18:00,120.58,0,120.58,120.63,120.54,44072,N.A.
18:00 - 19:00,120.54,-0.04,120.58,120.59,120.53,48172,N.A.
19:00 - 20:00,120.56,0.02,120.54,120.6,120.53,37833,N.A.
20:00 - 21:00,120.49,-0.07,120.56,120.63,120.44,55035,N.A.
21:00 - 22:00,120.55,0.06,120.49,120.62,120.45,54708,N.A.
22:00 - 23:00,120.56,0.01,120.55,120.59,120.49,44614,N.A.
23:00 - 00:00,120.55,-0.01,120.56,120.57,120.52,37618,N.A.
10APR2015_00:00:00.000,,,,,,,
00:00 - 01:00,120.52,-0.03,120.55,120.55,120.49,39488,N.A.
01:00 - 02:00,120.51,-0.01,120.52,120.53,120.46,42980,N.A.
02:00 - 03:00,120.55,0.04,120.51,120.55,120.45,50193,N.A.
03:00 - 04:00,120.51,-0.04,120.55,120.61,120.45,63290,N.A.
04:00 - 05:00,120.28,-0.23,120.51,120.52,120.22,69184,N.A.
05:00 - 06:00,120.29,0.01,120.28,120.36,120.22,60252,N.A.
06:00 - 07:00,120.3,0.01,120.29,120.3,120.22,49827,N.A.
07:00 - 08:00,120.44,0.14,120.3,120.46,120.28,57366,N.A.
08:00 - 09:00,120.25,-0.19,120.44,120.48,120.25,64117,N.A.
09:00 - 10:00,120.13,-0.12,120.25,120.32,120.06,74551,N.A.
10:00 - 11:00,120.2,0.07,120.13,120.23,120.06,65437,N.A.
11:00 - 12:00,120.29,0.09,120.2,120.3,120.2,55889,N.A.
12:00 - 13:00,120.23,-0.06,120.29,120.3,120.19,40438,N.A.
13:00 - 14:00,120.15,-0.08,120.23,120.26,120.14,42854,N.A.
14:00 - 15:00,120.19,0.04,120.15,120.25,120.15,43103,N.A.
15:00 - 16:00,120.19,0,120.19,120.22,120.13,42080,N.A.
16:00 - 17:00,120.22,0.03,120.19,120.33,120.17,47736,N.A.
12APR2015_00:00:00.000,,,,,,,
15:00 - 16:00,120.21,-0.01,120.21,120.26,120.15,3114,N.A.
16:00 - 17:00,120.35,0.14,120.21,120.37,120.19,6725,N.A.
17:00 - 18:00,120.27,-0.08,120.35,120.37,120.27,16651,N.A.
18:00 - 19:00,120.22,-0.05,120.27,120.34,120.21,37229,N.A.
19:00 - 20:00,120.2,-0.02,120.22,120.24,120.18,32768,N.A.
20:00 - 21:00,120.2,0,120.2,120.23,120.1,57406,N.A.
21:00 - 22:00,120.21,0.01,120.2,120.26,120.16,46602,N.A.
22:00 - 23:00,120.33,0.12,120.21,120.37,120.19,52070,N.A.
23:00 - 00:00,120.43,0.1,120.33,120.43,120.32,40887,N.A.
13APR2015_00:00:00.000,,,,,,,
00:00 - 01:00,120.5,0.07,120.42,120.5,120.39,48582,N.A.
01:00 - 02:00,120.4,-0.1,120.5,120.5,120.39,46961,N.A.
02:00 - 03:00,120.37,-0.03,120.4,120.42,120.34,48036,N.A.
03:00 - 04:00,120.63,0.26,120.37,120.65,120.33,63028,N.A.
04:00 - 05:00,120.8,0.17,120.63,120.82,120.62,64876,N.A.
05:00 - 06:00,120.76,-0.04,120.8,120.84,120.75,63110,N.A.
06:00 - 07:00,120.68,-0.08,120.76,120.77,120.63,55448,N.A.
07:00 - 08:00,120.56,-0.12,120.68,120.74,120.53,59141,N.A.
08:00 - 09:00,120.14,-0.42,120.56,120.57,119.71,123798,N.A.
09:00 - 10:00,120.15,0.01,120.14,120.2,119.93,113381,N.A.
10:00 - 11:00,120.34,0.19,120.15,120.37,120.13,80236,N.A.
11:00 - 12:00,120.32,-0.02,120.34,120.43,120.3,61049,N.A.
12:00 - 13:00,120.24,-0.08,120.32,120.33,120.22,42896,N.A.
13:00 - 14:00,120.14,-0.1,120.24,120.24,120.09,48653,N.A.
14:00 - 15:00,120.06,-0.08,120.14,120.15,120.03,44611,N.A.
15:00 - 16:00,120.06,0,120.06,120.12,120.02,44394,N.A.
16:00 - 17:00,120.13,0.07,120.06,120.18,120.05,40604,N.A.
17:00 - 18:00,120.13,0,120.13,120.17,120.11,36136,N.A.
18:00 - 19:00,120.08,-0.05,120.13,120.18,120.08,51987,N.A.
19:00 - 20:00,120.06,-0.02,120.08,120.11,120.04,38765,N.A.
20:00 - 21:00,119.84,-0.22,120.06,120.07,119.79,62101,N.A.
21:00 - 22:00,119.89,0.05,119.84,119.98,119.83,50488,N.A.
22:00 - 23:00,119.86,-0.03,119.89,119.91,119.74,55230,N.A.
23:00 - 00:00,119.88,0.02,119.86,119.91,119.82,38473,N.A.
14APR2015_00:00:00.000,,,,,,,
00:00 - 01:00,119.92,0.04,119.88,119.97,119.82,47339,N.A.
01:00 - 02:00,119.76,-0.16,119.92,119.94,119.67,63663,N.A.
02:00 - 03:00,119.76,0,119.76,119.84,119.63,64331,N.A.
03:00 - 04:00,119.87,0.11,119.76,119.88,119.72,60611,N.A.
04:00 - 05:00,119.76,-0.11,119.87,119.91,119.72,61705,N.A.
05:00 - 06:00,119.62,-0.14,119.76,119.8,119.55,65338,N.A.
06:00 - 07:00,119.65,0.03,119.62,119.7,119.62,51236,N.A.
07:00 - 08:00,119.88,0.23,119.65,120.12,119.62,77533,N.A.
08:00 - 09:00,119.6,-0.28,119.88,119.97,119.47,104914,N.A.
09:00 - 10:00,119.32,-0.28,119.6,119.6,119.31,99085,N.A.
10:00 - 11:00,119.15,-0.17,119.32,119.39,119.12,89510,N.A.
11:00 - 12:00,119.27,0.12,119.15,119.33,119.07,68660,N.A.
12:00 - 13:00,119.35,0.08,119.27,119.41,119.27,49332,N.A.
13:00 - 14:00,119.29,-0.06,119.35,119.36,119.28,46786,N.A.
14:00 - 15:00,119.36,0.07,119.29,119.41,119.28,49406,N.A.
15:00 - 16:00,119.44,0.08,119.36,119.45,119.36,42644,N.A.
16:00 - 17:00,119.4,-0.04,119.44,119.49,119.39,41336,N.A.
17:00 - 18:00,119.37,-0.03,119.4,119.41,119.34,37052,N.A.
18:00 - 19:00,119.39,0.02,119.37,119.41,119.37,43267,N.A.
19:00 - 20:00,119.45,0.06,119.39,119.48,119.37,34015,N.A.
20:00 - 21:00,119.6,0.15,119.45,119.63,119.45,55504,N.A.
21:00 - 22:00,119.64,0.04,119.6,119.68,119.57,47984,N.A.
22:00 - 23:00,119.63,-0.01,119.64,119.71,119.55,45443,N.A.
23:00 - 00:00,119.72,0.09,119.63,119.73,119.59,43197,N.A.
15APR2015_00:00:00.000,,,,,,,
00:00 - 01:00,119.62,-0.1,119.72,119.75,119.62,42951,N.A.
01:00 - 02:00,119.63,0.01,119.62,119.72,119.61,45345,N.A.
02:00 - 03:00,119.57,-0.06,119.63,119.66,119.53,54766,N.A.
03:00 - 04:00,119.51,-0.06,119.57,119.68,119.47,64497,N.A.
04:00 - 05:00,119.55,0.04,119.51,119.61,119.46,63216,N.A.
05:00 - 06:00,119.4,-0.15,119.55,119.56,119.37,55486,N.A.
06:00 - 07:00,119.47,0.07,119.4,119.48,119.34,52050,N.A.
07:00 - 08:00,119.55,0.08,119.47,119.57,119.44,55870,N.A.
08:00 - 09:00,119.47,-0.08,119.55,119.63,119.4,124564,N.A.
09:00 - 10:00,119.39,-0.08,119.47,119.53,119.24,118065,N.A.
10:00 - 11:00,119.31,-0.08,119.39,119.4,119.27,87222,N.A.
11:00 - 12:00,119.23,-0.08,119.31,119.35,119.14,65760,N.A.
12:00 - 13:00,119.12,-0.11,119.23,119.26,119.11,48740,N.A.
13:00 - 14:00,118.92,-0.2,119.12,119.12,118.82,99350,N.A.
14:00 - 15:00,118.89,-0.03,118.92,118.97,118.79,71209,N.A.
15:00 - 16:00,119.13,0.24,118.89,119.18,118.89,56033,N.A.
16:00 - 17:00,119.14,0.01,119.13,119.23,119.13,45913,N.A.
17:00 - 18:00,119.12,-0.02,119.14,119.2,119.03,46946,N.A.
18:00 - 19:00,119.16,0.04,119.12,119.18,119.08,51024,N.A.
19:00 - 20:00,119.15,-0.01,119.16,119.19,119.14,35482,N.A.
20:00 - 21:00,118.98,-0.17,119.15,119.15,118.9,65438,N.A.
21:00 - 22:00,118.94,-0.04,118.98,119.04,118.8,76592,N.A.
22:00 - 23:00,119.15,0.21,118.94,119.15,118.91,51212,N.A.
23:00 - 00:00,119.12,-0.03,119.15,119.15,119.03,41924,N.A.
16APR2015_00:00:00.000,,,,,,,
00:00 - 01:00,119.29,0.17,119.13,119.33,119.12,49255,N.A.
01:00 - 02:00,119.36,0.07,119.29,119.41,119.28,50018,N.A.
02:00 - 03:00,119.35,-0.01,119.36,119.44,119.27,60180,N.A.
03:00 - 04:00,119.3,-0.05,119.35,119.47,119.28,67369,N.A.
04:00 - 05:00,119.28,-0.02,119.3,119.36,119.25,54788,N.A.
05:00 - 06:00,119.19,-0.09,119.28,119.3,119.19,50244,N.A.
06:00 - 07:00,118.99,-0.2,119.19,119.26,118.92,59089,N.A.
07:00 - 08:00,119.08,0.09,118.99,119.08,118.96,62097,N.A.
08:00 - 09:00,119.09,0.01,119.08,119.22,118.98,89174,N.A.
09:00 - 10:00,119.08,-0.01,119.09,119.14,119.02,68580,N.A.
10:00 - 11:00,119.32,0.24,119.08,119.43,119.08,85792,N.A.
11:00 - 12:00,119.18,-0.14,119.32,119.34,119.14,55887,N.A.
12:00 - 13:00,119.26,0.08,119.18,119.31,119.15,45950,N.A.
13:00 - 14:00,118.96,-0.3,119.26,119.26,118.95,53678,N.A.
14:00 - 15:00,118.85,-0.11,118.96,119.03,118.84,65879,N.A.
15:00 - 16:00,119.04,0.19,118.85,119.12,118.82,56868,N.A.
16:00 - 17:00,119.02,-0.02,119.04,119.12,118.94,45026,N.A.
17:00 - 18:00,119.01,-0.01,119.02,119.07,118.97,38744,N.A.
18:00 - 19:00,119.03,0.02,119.01,119.08,118.97,45496,N.A.
19:00 - 20:00,119.06,0.03,119.03,119.08,118.97,34030,N.A.
20:00 - 21:00,118.98,-0.08,119.06,119.06,118.89,54246,N.A.
21:00 - 22:00,119.07,0.09,118.98,119.1,118.95,48344,N.A.
22:00 - 23:00,119.03,-0.04,119.07,119.14,119.01,41722,N.A.
23:00 - 00:00,118.99,-0.04,119.03,119.06,118.93,41376,N.A.
17APR2015_00:00:00.000,,,,,,,
00:00 - 01:00,118.99,0,118.99,119.05,118.97,40005,N.A.
01:00 - 02:00,119,0.01,118.99,119.03,118.96,40599,N.A.
02:00 - 03:00,118.96,-0.04,119,119.07,118.9,58477,N.A.
03:00 - 04:00,118.82,-0.14,118.96,118.97,118.73,72393,N.A.
04:00 - 05:00,118.86,0.04,118.82,118.93,118.78,57456,N.A.
05:00 - 06:00,118.71,-0.15,118.86,118.92,118.68,58646,N.A.
06:00 - 07:00,118.66,-0.05,118.71,118.72,118.57,68058,N.A.
07:00 - 08:00,118.72,0.06,118.66,118.78,118.65,61704,N.A.
08:00 - 09:00,119.18,0.46,118.72,119.27,118.65,113451,N.A.
09:00 - 10:00,119.08,-0.1,119.18,119.25,118.96,92291,N.A.
10:00 - 11:00,119.06,-0.02,119.08,119.14,118.92,91425,N.A.
11:00 - 12:00,119.03,-0.03,119.06,119.08,118.97,71980,N.A.
12:00 - 13:00,118.95,-0.08,119.03,119.06,118.93,51923,N.A.
13:00 - 14:00,118.86,-0.09,118.95,118.95,118.85,47688,N.A.
14:00 - 15:00,118.78,-0.08,118.86,118.87,118.74,51700,N.A.
15:00 - 16:00,118.8,0.02,118.78,118.84,118.75,48754,N.A.
16:00 - 17:00,118.9,0.1,118.8,118.95,118.79,49427,N.A.
19APR2015_00:00:00.000,,,,,,,
14:00 - 15:00,118.83,-0.07,118.82,118.83,118.77,15,N.A.
15:00 - 16:00,118.79,-0.04,118.83,118.91,118.75,3036,N.A.
16:00 - 17:00,119.01,0.22,118.79,119.03,118.77,5870,N.A.
17:00 - 18:00,118.94,-0.07,119.01,119.03,118.91,24000,N.A.
18:00 - 19:00,118.95,0.01,118.94,118.95,118.84,33125,N.A.
19:00 - 20:00,118.84,-0.11,118.95,118.99,118.8,41928,N.A.
20:00 - 21:00,118.96,0.12,118.84,118.96,118.76,55331,N.A.
21:00 - 22:00,118.96,0,118.96,118.98,118.89,51373,N.A.
22:00 - 23:00,118.88,-0.08,118.96,118.99,118.86,44603,N.A.
23:00 - 00:00,118.91,0.03,118.88,118.91,118.84,41018,N.A.
20APR2015_00:00:00.000,,,,,,,
00:00 - 01:00,118.8,-0.11,118.91,118.92,118.78,45323,N.A.
01:00 - 02:00,118.64,-0.16,118.8,118.8,118.59,55859,N.A.
02:00 - 03:00,118.57,-0.07,118.64,118.71,118.53,61027,N.A.
03:00 - 04:00,118.71,0.14,118.57,118.74,118.55,66684,N.A.
04:00 - 05:00,118.81,0.1,118.71,118.84,118.67,64451,N.A.
05:00 - 06:00,118.87,0.06,118.81,118.91,118.8,59428,N.A.
06:00 - 07:00,119.07,0.2,118.87,119.08,118.83,61564,N.A.
07:00 - 08:00,119.04,-0.03,119.07,119.14,119,61231,N.A.
08:00 - 09:00,119,-0.04,119.04,119.12,118.97,75201,N.A.
09:00 - 10:00,119.08,0.08,119,119.13,118.98,67632,N.A.
10:00 - 11:00,119.26,0.18,119.08,119.36,119.08,92503,N.A.
11:00 - 12:00,119.28,0.02,119.26,119.33,119.2,61916,N.A.
12:00 - 13:00,119.39,0.11,119.28,119.4,119.24,47622,N.A.
13:00 - 14:00,119.4,0.01,119.39,119.44,119.37,47325,N.A.
14:00 - 15:00,119.3,-0.1,119.4,119.42,119.26,45525,N.A.
15:00 - 16:00,119.25,-0.05,119.3,119.31,119.22,42383,N.A.
16:00 - 17:00,119.18,-0.07,119.25,119.25,119.18,39532,N.A.
17:00 - 18:00,119.25,0.07,119.18,119.26,119.17,38418,N.A.
18:00 - 19:00,119.26,0.01,119.25,119.28,119.22,40746,N.A.
19:00 - 20:00,119.22,-0.04,119.26,119.3,119.18,35246,N.A.
20:00 - 21:00,119.32,0.1,119.22,119.43,119.22,53153,N.A.
21:00 - 22:00,119.49,0.17,119.32,119.5,119.32,58160,N.A.
22:00 - 23:00,119.38,-0.11,119.49,119.49,119.37,46926,N.A.
23:00 - 00:00,119.42,0.04,119.38,119.46,119.38,40208,N.A.
21APR2015_00:00:00.000,,,,,,,
00:00 - 01:00,119.42,0,119.42,119.45,119.38,39765,N.A.
01:00 - 02:00,119.44,0.02,119.42,119.54,119.42,47321,N.A.
02:00 - 03:00,119.48,0.04,119.44,119.52,119.43,63536,N.A.
03:00 - 04:00,119.65,0.17,119.48,119.65,119.47,69561,N.A.
04:00 - 05:00,119.61,-0.04,119.65,119.8,119.54,72200,N.A.
05:00 - 06:00,119.44,-0.17,119.61,119.62,119.36,65348,N.A.
06:00 - 07:00,119.44,0,119.44,119.46,119.37,50125,N.A.
07:00 - 08:00,119.37,-0.07,119.44,119.46,119.31,54813,N.A.
08:00 - 09:00,119.43,0.06,119.37,119.45,119.33,58624,N.A.
09:00 - 10:00,119.75,0.32,119.43,119.83,119.43,88857,N.A.
10:00 - 11:00,119.53,-0.22,119.75,119.78,119.48,89663,N.A.
11:00 - 12:00,119.46,-0.07,119.53,119.61,119.43,75193,N.A.
12:00 - 13:00,119.54,0.08,119.46,119.54,119.44,54617,N.A.
13:00 - 14:00,119.63,0.09,119.54,119.69,119.54,47872,N.A.
14:00 - 15:00,119.72,0.09,119.63,119.73,119.6,49432,N.A.
15:00 - 16:00,119.65,-0.07,119.72,119.72,119.64,44887,N.A.
16:00 - 17:00,119.67,0.02,119.65,119.68,119.62,44115,N.A.
17:00 - 18:00,119.69,0.02,119.67,119.72,119.66,29080,N.A.
18:00 - 19:00,119.65,-0.04,119.69,119.71,119.59,45899,N.A.
19:00 - 20:00,119.66,0.01,119.65,119.74,119.59,40244,N.A.
20:00 - 21:00,119.71,0.05,119.66,119.78,119.61,59935,N.A.
21:00 - 22:00,119.67,-0.04,119.71,119.74,119.63,52209,N.A.
22:00 - 23:00,119.67,0,119.67,119.73,119.65,46217,N.A.
23:00 - 00:00,119.64,-0.03,119.67,119.69,119.64,39354,N.A.
22APR2015_00:00:00.000,,,,,,,
00:00 - 01:00,119.55,-0.09,119.64,119.67,119.52,48285,N.A.
01:00 - 02:00,119.56,0.01,119.55,119.57,119.45,50491,N.A.
02:00 - 03:00,119.5,-0.06,119.56,119.62,119.46,60626,N.A.
03:00 - 04:00,119.58,0.08,119.5,119.66,119.49,67525,N.A.
04:00 - 05:00,119.46,-0.12,119.58,119.59,119.42,81291,N.A.
05:00 - 06:00,119.38,-0.08,119.46,119.46,119.36,71399,N.A.
06:00 - 07:00,119.43,0.05,119.38,119.47,119.35,55644,N.A.
07:00 - 08:00,119.59,0.16,119.43,119.61,119.43,59002,N.A.
08:00 - 09:00,119.66,0.07,119.59,119.67,119.53,67046,N.A.
09:00 - 10:00,119.73,0.07,119.66,119.77,119.66,79786,N.A.
10:00 - 11:00,119.83,0.1,119.73,119.9,119.72,110872,N.A.
11:00 - 12:00,119.9,0.07,119.83,119.96,119.83,65248,N.A.
12:00 - 13:00,119.89,-0.01,119.9,119.91,119.82,48596,N.A.
13:00 - 14:00,119.87,-0.02,119.89,119.9,119.83,42906,N.A.
14:00 - 15:00,119.85,-0.02,119.87,119.91,119.8,40899,N.A.
15:00 - 16:00,119.92,0.07,119.85,119.93,119.84,43798,N.A.
16:00 - 17:00,119.91,-0.01,119.92,119.94,119.87,39481,N.A.
17:00 - 18:00,119.93,0.02,119.91,119.95,119.9,30056,N.A.
18:00 - 19:00,119.99,0.06,119.93,120,119.93,44809,N.A.
19:00 - 20:00,119.95,-0.04,119.99,120,119.94,39273,N.A.
20:00 - 21:00,120.04,0.09,119.95,120.09,119.94,64743,N.A.
21:00 - 22:00,120.04,0,120.04,120.07,119.97,51410,N.A.
22:00 - 23:00,119.97,-0.07,120.04,120.07,119.97,44100,N.A.
23:00 - 00:00,119.91,-0.06,119.97,120,119.9,41944,N.A.
23APR2015_00:00:00.000,,,,,,,
00:00 - 01:00,119.75,-0.16,119.91,119.96,119.7,54294,N.A.
01:00 - 02:00,119.85,0.1,119.75,119.86,119.67,66734,N.A.
02:00 - 03:00,119.83,-0.02,119.85,119.92,119.78,68542,N.A.
03:00 - 04:00,119.87,0.04,119.83,119.93,119.79,77493,N.A.
04:00 - 05:00,119.97,0.1,119.87,119.98,119.82,67307,N.A.
05:00 - 06:00,120.01,0.04,119.97,120.06,119.97,58979,N.A.
06:00 - 07:00,119.94,-0.07,120.01,120.05,119.91,58371,N.A.
07:00 - 08:00,120.02,0.08,119.94,120.09,119.93,60941,N.A.
08:00 - 09:00,119.97,-0.05,120.02,120.08,119.91,67664,N.A.
09:00 - 10:00,119.96,-0.01,119.97,120.04,119.92,64513,N.A.
10:00 - 11:00,119.66,-0.3,119.96,119.96,119.64,78890,N.A.
11:00 - 12:00,119.7,0.04,119.66,119.73,119.58,66078,N.A.
12:00 - 13:00,119.71,0.01,119.7,119.71,119.57,55347,N.A.
13:00 - 14:00,119.54,-0.17,119.71,119.72,119.48,60374,N.A.
14:00 - 15:00,119.49,-0.05,119.54,119.58,119.43,58642,N.A.
15:00 - 16:00,119.51,0.02,119.49,119.55,119.48,47663,N.A.
16:00 - 17:00,119.58,0.07,119.51,119.6,119.49,49837,N.A.
17:00 - 18:00,119.59,0.01,119.58,119.61,119.53,31022,N.A.
18:00 - 19:00,119.63,0.04,119.59,119.66,119.58,43416,N.A.
19:00 - 20:00,119.58,-0.05,119.63,119.64,119.57,39030,N.A.
